country,period,Bioenergy,Hydro,Solar,Wind
AF,2023-05,0.038,0.6636,0.1509,0.1476
AF,2023-06,0.0386,0.6966,0.1507,0.1141
AF,2023-07,0.0391,0.7135,0.1375,0.1099
AF,2023-08,0.0375,0.7414,0.1374,0.0837
AF,2023-09,0.0362,0.7328,0.1358,0.0953
AF,2023-10,0.0362,0.7082,0.1461,0.1095
AF,2023-11,0.0411,0.6592,0.1362,0.1634
AF,2023-12,0.0473,0.67,0.1245,0.1581
AF,2024-01,0.0479,0.6614,0.14,0.1507
AF,2024-02,0.0471,0.6597,0.1446,0.1485
AF,2024-03,0.0426,0.6264,0.1694,0.1616
AF,2024-04,0.0373,0.6406,0.1762,0.1459
AF,2024-05,0.0324,0.6542,0.1807,0.1327
AF,2024-06,0.0321,0.6873,0.1676,0.113
AF,2024-07,0.0334,0.7062,0.1546,0.1058
AF,2024-08,0.0355,0.7181,0.165,0.0814
AF,2024-09,0.0359,0.6868,0.1603,0.117
AF,2024-10,0.0361,0.6634,0.1651,0.1354
AF,2024-11,0.0403,0.6504,0.1597,0.1497
AF,2024-12,0.0444,0.6455,0.1525,0.1576
AF,2025-01,0.0429,0.6195,0.1774,0.1602
AF,2025-02,0.0412,0.6203,0.1798,0.1587
AF,2025-03,0.0372,0.5981,0.1961,0.1687
AF,2025-04,0.0335,0.5882,0.2181,0.1603
AF,2025-05,0.0316,0.6094,0.2126,0.1464
AF,2025-06,0.0302,0.6471,0.2052,0.1176
AF,2025-07,0.0334,0.6533,0.2025,0.1107
AF,2025-08,0.0344,0.6683,0.201,0.0963
AF,2025-09,0.0316,0.6765,0.1879,0.104
AF,2025-10,0.0344,0.6706,0.1753,0.1197
AF,2025-11,0.0359,0.6117,0.1816,0.1708
AF,2025-12,0.0411,0.6163,0.1779,0.1648
AF,2026-01,0.0407,0.6005,0.1958,0.163
AF,2026-02,0.0399,0.6006,0.1992,0.1604
AF,2026-03,0.0376,0.6009,0.2195,0.1421
AF,2026-04,0.0327,0.5823,0.2357,0.1493
AF,2026-05,0.0298,0.5907,0.2386,0.1409
AF,2026-06,0.0298,0.5907,0.2386,0.1409
AF,2026-07,0.0298,0.5907,0.2386,0.1409
AF,2026-08,0.0298,0.5907,0.2386,0.1409
AG,2019-01,0,0,1,0
AG,2019-02,0,0,1,0
AG,2019-03,0,0,1,0
AG,2019-04,0,0,1,0
AG,2019-05,0,0,1,0
AG,2019-06,0,0,1,0
AG,2019-07,0,0,1,0
AG,2019-08,0,0,1,0
AG,2019-09,0,0,1,0
AG,2019-10,0,0,1,0
AG,2019-11,0,0,1,0
AG,2019-12,0,0,1,0
AG,2020-01,0,0,1,0
AG,2020-02,0,0,1,0
AG,2020-03,0,0,1,0
AG,2020-04,0,0,1,0
AG,2020-05,0,0,1,0
AG,2020-06,0,0,1,0
AG,2020-07,0,0,1,0
AG,2020-08,0,0,1,0
AG,2020-09,0,0,1,0
AG,2020-10,0,0,1,0
AG,2020-11,0,0,1,0
AG,2020-12,0,0,1,0
AG,2021-01,0,0,1,0
AG,2021-02,0,0,1,0
AG,2021-03,0,0,1,0
AG,2021-04,0,0,1,0
AG,2021-05,0,0,1,0
AG,2021-06,0,0,1,0
AG,2021-07,0,0,1,0
AG,2021-08,0,0,1,0
AG,2021-09,0,0,1,0
AG,2021-10,0,0,1,0
AG,2021-11,0,0,1,0
AG,2021-12,0,0,1,0
AG,2022-01,0,0,1,0
AG,2022-02,0,0,1,0
AG,2022-03,0,0,1,0
AG,2022-04,0,0,1,0
AG,2022-05,0,0,1,0
AG,2022-06,0,0,1,0
AG,2022-07,0,0,1,0
AG,2022-08,0,0,1,0
AG,2022-09,0,0,1,0
AG,2022-10,0,0,1,0
AG,2022-11,0,0,1,0
AG,2022-12,0,0,1,0
AG,2023-01,0,0,1,0
AG,2023-02,0,0,1,0
AG,2023-03,0,0,1,0
AG,2023-04,0,0,1,0
AG,2023-05,0,0,1,0
AG,2023-06,0,0,1,0
AG,2023-07,0,0,1,0
AG,2023-08,0,0,1,0
AG,2023-09,0,0,1,0
AG,2023-10,0,0,1,0
AG,2023-11,0,0,1,0
AG,2023-12,0,0,1,0
AG,2024-01,0,0,1,0
AG,2024-02,0,0,1,0
AG,2024-03,0,0,1,0
AG,2024-04,0,0,1,0
AG,2024-05,0,0,1,0
AG,2024-06,0,0,1,0
AG,2024-07,0,0,1,0
AG,2024-08,0,0,1,0
AG,2024-09,0,0,1,0
AG,2024-10,0,0,1,0
AG,2024-11,0,0,1,0
AG,2024-12,0,0,1,0
AG,2025-01,0,0,1,0
AG,2025-02,0,0,1,0
AG,2025-03,0,0,1,0
AG,2025-04,0,0,1,0
AG,2025-05,0,0,1,0
AG,2025-06,0,0,1,0
AG,2025-07,0,0,1,0
AG,2025-08,0,0,1,0
AG,2025-09,0,0,1,0
AG,2025-10,0,0,1,0
AG,2025-11,0,0,1,0
AG,2025-12,0,0,1,0
AG,2026-01,0,0,1,0
AG,2026-02,0,0,1,0
AG,2026-03,0,0,1,0
AG,2026-04,0,0,1,0
AG,2026-05,0,0,1,0
AG,2026-06,0,0,1,0
AG,2026-07,0,0,1,0
AG,2026-08,0,0,1,0
AM,2019-01,0,1,0,0
AM,2019-02,0,1,0,0
AM,2019-03,0,1,0,0
AM,2019-04,0,1,0,0
AM,2019-05,0,1,0,0
AM,2019-06,0,0.9797,0.0203,0
AM,2019-07,0,1,0,0
AM,2019-08,0,1,0,0
AM,2019-09,0,1,0,0
AM,2019-10,0,1,0,0
AM,2019-11,0,1,0,0
AM,2019-12,0,1,0,0
AM,2020-01,0,1,0,0
AM,2020-02,0,1,0,0
AM,2020-03,0,1,0,0
AM,2020-04,0,0.9737,0.0263,0
AM,2020-05,0,0.9729,0.0271,0
AM,2020-06,0,0.9722,0.0278,0
AM,2020-07,0,0.9523,0.0477,0
AM,2020-08,0,0.9523,0.0477,0
AM,2020-09,0,0.9524,0.0476,0
AM,2020-10,0,1,0,0
AM,2020-11,0,0.9286,0.0714,0
AM,2020-12,0,0.941,0.059,0
AM,2021-01,0,0.95,0.05,0
AM,2021-02,0,0.9413,0.0587,0
AM,2021-03,0,0.9501,0.0499,0
AM,2021-04,0,0.9388,0.0612,0
AM,2021-05,0,0.9302,0.0698,0
AM,2021-06,0,0.9486,0.0514,0
AM,2021-07,0,0.9545,0.0455,0
AM,2021-08,0,0.9501,0.0499,0
AM,2021-09,0,0.9473,0.0527,0
AM,2021-10,0,0.9334,0.0666,0
AM,2021-11,0,0.9412,0.0588,0
AM,2021-12,0,0.909,0.091,0
AM,2022-01,0,0.8888,0.1112,0
AM,2022-02,0,0.8751,0.1249,0
AM,2022-03,0,0.875,0.125,0
AM,2022-04,0,0.898,0.102,0
AM,2022-05,0.0008,0.8811,0.1146,0.0034
AM,2022-06,0.0019,0.8806,0.1109,0.0066
AM,2022-07,0,0.8518,0.1482,0
AM,2022-08,0,0.8571,0.1429,0
AM,2022-09,0,0.84,0.16,0
AM,2022-10,0,0.8749,0.1251,0
AM,2022-11,0,0.842,0.158,0
AM,2022-12,0,0.8573,0.1427,0
AM,2023-01,0,0.75,0.25,0
AM,2023-02,0,0.7367,0.2633,0
AM,2023-03,0,0.7647,0.2353,0
AM,2023-04,0,0.7949,0.2051,0
AM,2023-05,0.0032,0.7668,0.2176,0.0124
AM,2023-06,0.0005,0.7976,0.2004,0.0015
AM,2023-07,0.0008,0.7282,0.2688,0.0022
AM,2023-08,0,0.7576,0.2424,0
AM,2023-09,0,0.7408,0.2592,0
AM,2023-10,0,0.75,0.25,0
AM,2023-11,0,0.7779,0.2221,0
AM,2023-12,0,0.7499,0.2501,0
AM,2024-01,0,0.7617,0.2383,0
AM,2024-02,0,0.7618,0.2382,0
AM,2024-03,0.0013,0.7578,0.2359,0.005
AM,2024-04,0,0.7818,0.2182,0
AM,2024-05,0.0011,0.7773,0.2171,0.0045
AM,2024-06,0.0022,0.7685,0.2216,0.0077
AM,2024-07,0.0028,0.697,0.2916,0.0087
AM,2024-08,0,0.7027,0.2973,0
AM,2024-09,0,0.7143,0.2857,0
AM,2024-10,0,0.7646,0.2354,0
AM,2024-11,0,0.7501,0.2499,0
AM,2024-12,0,0.75,0.25,0
AM,2025-01,0,0.75,0.25,0
AM,2025-02,0,0.7646,0.2354,0
AM,2025-03,0,0.75,0.25,0
AM,2025-04,0,0.8286,0.1714,0
AM,2025-05,0.0006,0.8333,0.1632,0.0028
AM,2025-06,0.0021,0.8073,0.1823,0.0082
AM,2025-07,0,0.8463,0.1537,0
AM,2025-08,0,0.8571,0.1429,0
AM,2025-09,0,0.8463,0.1537,0
AM,2025-10,0,0.6667,0.3333,0
AM,2025-11,0,0.6665,0.3335,0
AM,2025-12,0,0.6665,0.3335,0
AM,2026-01,0,0.6665,0.3335,0
AM,2026-02,0,0.6817,0.3183,0
AM,2026-03,0,0.6801,0.3199,0
AM,2026-04,0,0.6801,0.3199,0
AM,2026-05,0,0.6801,0.3199,0
AM,2026-06,0,0.6801,0.3199,0
AM,2026-07,0,0.6801,0.3199,0
AM,2026-08,0,0.6801,0.3199,0
AO,2019-01,0.0044,0.9939,0.0018,0
AO,2019-02,0.0044,0.9939,0.0018,0
AO,2019-03,0.0044,0.9939,0.0018,0
AO,2019-04,0.0044,0.9939,0.0018,0
AO,2019-05,0.0044,0.9939,0.0018,0
AO,2019-06,0.0044,0.9939,0.0018,0
AO,2019-07,0.0044,0.9939,0.0018,0
AO,2019-08,0.0044,0.9939,0.0018,0
AO,2019-09,0.0044,0.9939,0.0018,0
AO,2019-10,0.0044,0.9939,0.0018,0
AO,2019-11,0.0044,0.9939,0.0018,0
AO,2019-12,0.0044,0.9939,0.0018,0
AO,2020-01,0.0044,0.9939,0.0018,0
AO,2020-02,0.0044,0.9939,0.0018,0
AO,2020-03,0.0044,0.9939,0.0018,0
AO,2020-04,0.0044,0.9939,0.0018,0
AO,2020-05,0.0044,0.9939,0.0018,0
AO,2020-06,0.0044,0.9939,0.0018,0
AO,2020-07,0.0044,0.9939,0.0018,0
AO,2020-08,0.0044,0.9939,0.0018,0
AO,2020-09,0.0044,0.9939,0.0018,0
AO,2020-10,0.0044,0.9939,0.0018,0
AO,2020-11,0.0044,0.9939,0.0018,0
AO,2020-12,0.0044,0.9939,0.0018,0
AO,2021-01,0.0044,0.9939,0.0018,0
AO,2021-02,0.0044,0.9939,0.0018,0
AO,2021-03,0.0044,0.9939,0.0018,0
AO,2021-04,0.0044,0.9939,0.0018,0
AO,2021-05,0.0044,0.9939,0.0018,0
AO,2021-06,0.0044,0.9939,0.0018,0
AO,2021-07,0.0044,0.9939,0.0018,0
AO,2021-08,0.0044,0.9939,0.0018,0
AO,2021-09,0.0044,0.9939,0.0018,0
AO,2021-10,0.0044,0.9939,0.0018,0
AO,2021-11,0.0044,0.9939,0.0018,0
AO,2021-12,0.0044,0.9939,0.0018,0
AO,2022-01,0.0044,0.9939,0.0018,0
AO,2022-02,0.0044,0.9939,0.0018,0
AO,2022-03,0.0044,0.9939,0.0018,0
AO,2022-04,0.0044,0.9939,0.0018,0
AO,2022-05,0.0044,0.9939,0.0018,0
AO,2022-06,0.0044,0.9939,0.0018,0
AO,2022-07,0.0044,0.9939,0.0018,0
AO,2022-08,0.0044,0.9939,0.0018,0
AO,2022-09,0.0044,0.9939,0.0018,0
AO,2022-10,0.0044,0.9939,0.0018,0
AO,2022-11,0.0044,0.9939,0.0018,0
AO,2022-12,0.0044,0.9939,0.0018,0
AO,2023-01,0.0044,0.9939,0.0018,0
AO,2023-02,0.0044,0.9939,0.0018,0
AO,2023-03,0.0044,0.9939,0.0018,0
AO,2023-04,0.0044,0.9939,0.0018,0
AO,2023-05,0.0044,0.9939,0.0018,0
AO,2023-06,0.0044,0.9939,0.0018,0
AO,2023-07,0.0044,0.9939,0.0018,0
AO,2023-08,0.0044,0.9939,0.0018,0
AO,2023-09,0.0044,0.9939,0.0018,0
AO,2023-10,0.0044,0.9939,0.0018,0
AO,2023-11,0.0044,0.9939,0.0018,0
AO,2023-12,0.0044,0.9939,0.0018,0
AO,2024-01,0.0044,0.9939,0.0018,0
AO,2024-02,0.0044,0.9939,0.0018,0
AO,2024-03,0.0044,0.9939,0.0018,0
AO,2024-04,0.0044,0.9939,0.0018,0
AO,2024-05,0.0044,0.9939,0.0018,0
AO,2024-06,0.0044,0.9939,0.0018,0
AO,2024-07,0.0044,0.9939,0.0018,0
AO,2024-08,0.0044,0.9939,0.0018,0
AO,2024-09,0.0044,0.9939,0.0018,0
AO,2024-10,0.0044,0.9939,0.0018,0
AO,2024-11,0.0044,0.9939,0.0018,0
AO,2024-12,0.0044,0.9939,0.0018,0
AO,2025-01,0.0044,0.9939,0.0018,0
AO,2025-02,0.0044,0.9939,0.0018,0
AO,2025-03,0.0044,0.9939,0.0018,0
AO,2025-04,0.0044,0.9939,0.0018,0
AO,2025-05,0.0044,0.9939,0.0018,0
AO,2025-06,0.0044,0.9939,0.0018,0
AO,2025-07,0.0044,0.9939,0.0018,0
AO,2025-08,0.0044,0.9939,0.0018,0
AO,2025-09,0.0044,0.9939,0.0018,0
AO,2025-10,0.0044,0.9939,0.0018,0
AO,2025-11,0.0044,0.9939,0.0018,0
AO,2025-12,0.0044,0.9939,0.0018,0
AO,2026-01,0.0044,0.9939,0.0018,0
AO,2026-02,0.0044,0.9939,0.0018,0
AO,2026-03,0.0044,0.9939,0.0018,0
AO,2026-04,0.0044,0.9939,0.0018,0
AO,2026-05,0.0044,0.9939,0.0018,0
AO,2026-06,0.0044,0.9939,0.0018,0
AO,2026-07,0.0044,0.9939,0.0018,0
AO,2026-08,0.0044,0.9939,0.0018,0
AR,2019-01,0.0075,0.9078,0.0108,0.074
AR,2019-02,0.0107,0.9,0.0133,0.0761
AR,2019-03,0.0132,0.8832,0.0149,0.0887
AR,2019-04,0.0106,0.8738,0.0154,0.1002
AR,2019-05,0.0141,0.8813,0.0119,0.0927
AR,2019-06,0.0191,0.8512,0.0121,0.1175
AR,2019-07,0.0174,0.8554,0.0139,0.1133
AR,2019-08,0.0189,0.8469,0.0184,0.1158
AR,2019-09,0.016,0.8168,0.0243,0.1429
AR,2019-10,0.0189,0.807,0.0283,0.1458
AR,2019-11,0.0165,0.8028,0.0296,0.1511
AR,2019-12,0.0137,0.7985,0.0314,0.1564
AR,2020-01,0.0101,0.7917,0.0275,0.1708
AR,2020-02,0.009,0.7772,0.0233,0.1905
AR,2020-03,0.0128,0.7429,0.032,0.2123
AR,2020-04,0.0158,0.708,0.032,0.2442
AR,2020-05,0.0167,0.7183,0.0233,0.2417
AR,2020-06,0.0205,0.7619,0.0171,0.2006
AR,2020-07,0.0188,0.7988,0.0168,0.1656
AR,2020-08,0.0226,0.7069,0.0245,0.2461
AR,2020-09,0.0224,0.705,0.0364,0.2362
AR,2020-10,0.0229,0.6744,0.0428,0.2599
AR,2020-11,0.0245,0.6493,0.0583,0.2679
AR,2020-12,0.0222,0.6351,0.0609,0.2818
AR,2021-01,0.0195,0.6315,0.053,0.2961
AR,2021-02,0.0188,0.7131,0.0455,0.2226
AR,2021-03,0.0213,0.6424,0.0484,0.2879
AR,2021-04,0.0253,0.5764,0.054,0.3443
AR,2021-05,0.025,0.6369,0.0362,0.3019
AR,2021-06,0.0346,0.5786,0.0346,0.3522
AR,2021-07,0.0322,0.5498,0.0409,0.3771
AR,2021-08,0.0377,0.5285,0.0534,0.3804
AR,2021-09,0.0298,0.634,0.0516,0.2846
AR,2021-10,0.0265,0.6112,0.0653,0.297
AR,2021-11,0.0273,0.5938,0.0764,0.3025
AR,2021-12,0.0258,0.5872,0.071,0.316
AR,2022-01,0.025,0.5788,0.0715,0.3247
AR,2022-02,0.0319,0.5185,0.0872,0.3625
AR,2022-03,0.0271,0.517,0.0778,0.3781
AR,2022-04,0.0241,0.5976,0.0606,0.3177
AR,2022-05,0.0293,0.6387,0.052,0.2801
AR,2022-06,0.0293,0.7032,0.0392,0.2284
AR,2022-07,0.0345,0.638,0.0472,0.2802
AR,2022-08,0.032,0.6501,0.0558,0.2621
AR,2022-09,0.031,0.6247,0.0678,0.2765
AR,2022-10,0.0182,0.6918,0.0575,0.2324
AR,2022-11,0.0201,0.7134,0.0565,0.21
AR,2022-12,0.0251,0.6579,0.0659,0.2512
AR,2023-01,0.0239,0.6515,0.0728,0.2518
AR,2023-02,0.0221,0.6668,0.0662,0.2449
AR,2023-03,0.0199,0.7107,0.0579,0.2114
AR,2023-04,0.0282,0.6477,0.0657,0.2584
AR,2023-05,0.029,0.6065,0.0536,0.3109
AR,2023-06,0.0289,0.6111,0.0514,0.3086
AR,2023-07,0.0259,0.7253,0.043,0.2057
AR,2023-08,0.0211,0.7004,0.0425,0.236
AR,2023-09,0.0197,0.7344,0.0503,0.1955
AR,2023-10,0.0165,0.7095,0.0562,0.2178
AR,2023-11,0.0171,0.6724,0.06,0.2505
AR,2023-12,0.0166,0.7167,0.0616,0.205
AR,2024-01,0.0175,0.684,0.0664,0.2322
AR,2024-02,0.0209,0.6639,0.0673,0.248
AR,2024-03,0.0229,0.5915,0.075,0.3105
AR,2024-04,0.0169,0.5831,0.0675,0.3324
AR,2024-05,0.0208,0.7027,0.0502,0.2263
AR,2024-06,0.0323,0.6041,0.056,0.3077
AR,2024-07,0.0289,0.6608,0.0532,0.2572
AR,2024-08,0.0339,0.6315,0.0662,0.2684
AR,2024-09,0.03,0.5075,0.091,0.3715
AR,2024-10,0.0266,0.5868,0.086,0.3006
AR,2024-11,0.02,0.5782,0.093,0.3087
AR,2024-12,0.0185,0.6269,0.0884,0.2661
AR,2025-01,0.0248,0.5661,0.0989,0.3102
AR,2025-02,0.0257,0.5595,0.0981,0.3167
AR,2025-03,0.0267,0.5308,0.0925,0.35
AR,2025-04,0.0299,0.5201,0.0875,0.3625
AR,2025-05,0.0314,0.545,0.0694,0.3542
AR,2025-06,0.0295,0.6308,0.0575,0.2822
AR,2025-07,0.0375,0.5826,0.0765,0.3035
AR,2025-08,0.0362,0.5472,0.0905,0.326
AR,2025-09,0.0294,0.556,0.099,0.3156
AR,2025-10,0.0253,0.5437,0.1018,0.3292
AR,2025-11,0.0252,0.57,0.1065,0.2982
AR,2025-12,0.0255,0.5224,0.1194,0.3327
AR,2026-01,0.0271,0.5132,0.1307,0.329
AR,2026-02,0.0315,0.4439,0.1489,0.3756
AR,2026-03,0.03,0.4676,0.1251,0.3773
AR,2026-04,0.0306,0.5269,0.101,0.3415
AR,2026-05,0.0248,0.6058,0.0889,0.2805
AR,2026-06,0.0248,0.6058,0.0889,0.2805
AR,2026-07,0.0248,0.6058,0.0889,0.2805
AR,2026-08,0.0248,0.6058,0.0889,0.2805
AS,2019-01,,,,
AS,2019-02,,,,
AS,2019-03,,,,
AS,2019-04,,,,
AS,2019-05,,,,
AS,2019-06,,,,
AS,2019-07,,,,
AS,2019-08,,,,
AS,2019-09,,,,
AS,2019-10,,,,
AS,2019-11,,,,
AS,2019-12,,,,
AS,2020-01,,,,
AS,2020-02,,,,
AS,2020-03,,,,
AS,2020-04,,,,
AS,2020-05,,,,
AS,2020-06,,,,
AS,2020-07,,,,
AS,2020-08,,,,
AS,2020-09,,,,
AS,2020-10,,,,
AS,2020-11,,,,
AS,2020-12,,,,
AS,2021-01,,,,
AS,2021-02,,,,
AS,2021-03,,,,
AS,2021-04,,,,
AS,2021-05,,,,
AS,2021-06,,,,
AS,2021-07,,,,
AS,2021-08,,,,
AS,2021-09,,,,
AS,2021-10,,,,
AS,2021-11,,,,
AS,2021-12,,,,
AS,2022-01,,,,
AS,2022-02,,,,
AS,2022-03,,,,
AS,2022-04,,,,
AS,2022-05,,,,
AS,2022-06,,,,
AS,2022-07,,,,
AS,2022-08,,,,
AS,2022-09,,,,
AS,2022-10,,,,
AS,2022-11,,,,
AS,2022-12,,,,
AS,2023-01,,,,
AS,2023-02,,,,
AS,2023-03,,,,
AS,2023-04,,,,
AS,2023-05,,,,
AS,2023-06,,,,
AS,2023-07,,,,
AS,2023-08,,,,
AS,2023-09,,,,
AS,2023-10,,,,
AS,2023-11,,,,
AS,2023-12,,,,
AS,2024-01,,,,
AS,2024-02,,,,
AS,2024-03,,,,
AS,2024-04,,,,
AS,2024-05,,,,
AS,2024-06,,,,
AS,2024-07,,,,
AS,2024-08,,,,
AS,2024-09,,,,
AS,2024-10,,,,
AS,2024-11,,,,
AS,2024-12,,,,
AS,2025-01,,,,
AS,2025-02,,,,
AS,2025-03,,,,
AS,2025-04,,,,
AS,2025-05,,,,
AS,2025-06,,,,
AS,2025-07,,,,
AS,2025-08,,,,
AS,2025-09,,,,
AS,2025-10,,,,
AS,2025-11,,,,
AS,2025-12,,,,
AS,2026-01,,,,
AS,2026-02,,,,
AS,2026-03,,,,
AS,2026-04,,,,
AS,2026-05,,,,
AS,2026-06,,,,
AS,2026-07,,,,
AS,2026-08,,,,
AT,2019-01,0.0549,0.7078,0.0124,0.2249
AT,2019-02,0.0602,0.6928,0.0299,0.2172
AT,2019-03,0.0497,0.7506,0.0291,0.1705
AT,2019-04,0.0417,0.7559,0.0318,0.1706
AT,2019-05,0.0372,0.7751,0.0279,0.1598
AT,2019-06,0.0302,0.8528,0.039,0.0781
AT,2019-07,0.0395,0.836,0.0428,0.0817
AT,2019-08,0.0364,0.8376,0.0427,0.0833
AT,2019-09,0.0442,0.7878,0.0434,0.1246
AT,2019-10,0.0467,0.7509,0.0378,0.1645
AT,2019-11,0.0371,0.7483,0.0158,0.1988
AT,2019-12,0.0443,0.6949,0.0173,0.2436
AT,2020-01,0.0498,0.7694,0.0259,0.1549
AT,2020-02,0.0373,0.6573,0.0251,0.2802
AT,2020-03,0.0389,0.7268,0.0393,0.195
AT,2020-04,0.0404,0.7778,0.0652,0.1166
AT,2020-05,0.0315,0.7752,0.0421,0.1512
AT,2020-06,0.0265,0.8125,0.036,0.125
AT,2020-07,0.0251,0.8585,0.0465,0.0698
AT,2020-08,0.0288,0.8454,0.0433,0.0825
AT,2020-09,0.0279,0.8346,0.0388,0.0987
AT,2020-10,0.0303,0.786,0.0239,0.1598
AT,2020-11,0.0404,0.8115,0.0258,0.1223
AT,2020-12,0.0446,0.7309,0.0183,0.2062
AT,2021-01,0.048,0.7289,0.0254,0.1978
AT,2021-02,0.0367,0.7735,0.0405,0.1493
AT,2021-03,0.0449,0.692,0.0622,0.2009
AT,2021-04,0.0383,0.6772,0.0671,0.2174
AT,2021-05,0.0243,0.7757,0.0448,0.1552
AT,2021-06,0.0203,0.8559,0.0591,0.0647
AT,2021-07,0.0229,0.8265,0.0572,0.0934
AT,2021-08,0.022,0.8644,0.0458,0.0678
AT,2021-09,0.0339,0.7899,0.0749,0.1013
AT,2021-10,0.0409,0.6811,0.0626,0.2153
AT,2021-11,0.0389,0.7265,0.0348,0.1998
AT,2021-12,0.0391,0.7053,0.0271,0.2285
AT,2022-01,0.0584,0.6614,0.0295,0.2507
AT,2022-02,0.0606,0.6072,0.0506,0.2816
AT,2022-03,0.0667,0.6809,0.0927,0.1597
AT,2022-04,0.0511,0.704,0.0716,0.1733
AT,2022-05,0.0448,0.7984,0.0773,0.0794
AT,2022-06,0.0423,0.7774,0.0832,0.097
AT,2022-07,0.0516,0.7082,0.1106,0.1296
AT,2022-08,0.0557,0.7147,0.107,0.1226
AT,2022-09,0.0549,0.7484,0.076,0.1207
AT,2022-10,0.0487,0.7412,0.071,0.1391
AT,2022-11,0.0597,0.7228,0.049,0.1684
AT,2022-12,0.0564,0.6916,0.035,0.217
AT,2023-01,0.0499,0.6659,0.0355,0.2487
AT,2023-02,0.0481,0.6467,0.0714,0.2338
AT,2023-03,0.0462,0.6542,0.0891,0.2106
AT,2023-04,0.0242,0.7225,0.0903,0.163
AT,2023-05,0.0117,0.7913,0.0926,0.1044
AT,2023-06,0.0137,0.7898,0.1297,0.0668
AT,2023-07,0.0146,0.7438,0.1395,0.1021
AT,2023-08,0.013,0.781,0.1095,0.0965
AT,2023-09,0.0249,0.7199,0.1427,0.1126
AT,2023-10,0.0375,0.6375,0.1168,0.2082
AT,2023-11,0.0245,0.7296,0.0553,0.1906
AT,2023-12,0.0225,0.7691,0.042,0.1664
AT,2024-01,0.0221,0.7095,0.057,0.2114
AT,2024-02,0.0275,0.6844,0.0762,0.2119
AT,2024-03,0.0336,0.6364,0.1166,0.2135
AT,2024-04,0.0336,0.6625,0.1396,0.1643
AT,2024-05,0.031,0.7341,0.1419,0.093
AT,2024-06,0.0209,0.7636,0.1431,0.0724
AT,2024-07,0.0188,0.743,0.1567,0.0815
AT,2024-08,0.0215,0.7082,0.188,0.0823
AT,2024-09,0.0303,0.6895,0.1287,0.1515
AT,2024-10,0.032,0.7538,0.086,0.1282
AT,2024-11,0.0537,0.6607,0.0929,0.1928
AT,2024-12,0.052,0.6327,0.0747,0.2406
AT,2025-01,0.0495,0.6778,0.0852,0.1874
AT,2025-02,0.0479,0.6396,0.1386,0.1739
AT,2025-03,0.0465,0.5481,0.1957,0.2097
AT,2025-04,0.0329,0.5841,0.205,0.178
AT,2025-05,0.0328,0.6708,0.1942,0.1023
AT,2025-06,0.0206,0.6472,0.2324,0.0998
AT,2025-07,0.0168,0.6734,0.1842,0.1256
AT,2025-08,0.017,0.6842,0.2071,0.0917
AT,2025-09,0.0306,0.6601,0.1821,0.1272
AT,2025-10,0.0396,0.5955,0.1383,0.2266
AT,2025-11,0.0465,0.6201,0.1178,0.2156
AT,2025-12,0.0607,0.6393,0.088,0.2119
AT,2026-01,0.0556,0.592,0.1162,0.2361
AT,2026-02,0.0487,0.6009,0.1329,0.2175
AT,2026-03,0.0395,0.5525,0.2037,0.2043
AT,2026-04,0.0325,0.5482,0.2514,0.1679
AT,2026-05,0.027,0.5434,0.2894,0.1402
AT,2026-06,0.0234,0.6163,0.2721,0.0883
AT,2026-07,0.0234,0.6163,0.2721,0.0883
AT,2026-08,0.0234,0.6163,0.2721,0.0883
AU,2019-01,0.0075,0.2798,0.3918,0.3209
AU,2019-02,0.0086,0.2119,0.3925,0.387
AU,2019-03,0.0087,0.2294,0.3823,0.3796
AU,2019-04,0.0058,0.2597,0.3391,0.3953
AU,2019-05,0.0023,0.3242,0.2556,0.4178
AU,2019-06,0.0075,0.406,0.2176,0.3688
AU,2019-07,0.0087,0.3414,0.2379,0.412
AU,2019-08,0.0106,0.3049,0.2902,0.3944
AU,2019-09,0.0091,0.2701,0.3616,0.3592
AU,2019-10,0.0069,0.2179,0.4181,0.3571
AU,2019-11,0.0062,0.2037,0.4216,0.3685
AU,2019-12,0.0059,0.1971,0.4563,0.3407
AU,2020-01,0.0042,0.226,0.4267,0.3431
AU,2020-02,0.007,0.2489,0.4145,0.3295
AU,2020-03,0.002,0.2311,0.3974,0.3695
AU,2020-04,0.0023,0.2819,0.3532,0.3625
AU,2020-05,0.0019,0.3124,0.2848,0.4009
AU,2020-06,0.0048,0.3508,0.2658,0.3786
AU,2020-07,0.0045,0.3477,0.2957,0.3522
AU,2020-08,0.0061,0.2385,0.323,0.4324
AU,2020-09,0.0075,0.197,0.3641,0.4315
AU,2020-10,0.0074,0.2184,0.4077,0.3665
AU,2020-11,0.0055,0.1694,0.4741,0.351
AU,2020-12,0.0035,0.1556,0.4585,0.3823
AU,2021-01,0.0032,0.1709,0.4562,0.3698
AU,2021-02,0.0036,0.1853,0.45,0.3611
AU,2021-03,0.0017,0.2214,0.4139,0.3631
AU,2021-04,0.0021,0.2637,0.4044,0.3298
AU,2021-05,0.0018,0.2795,0.3304,0.3883
AU,2021-06,0.0037,0.3244,0.2619,0.41
AU,2021-07,0.0052,0.2596,0.2648,0.4704
AU,2021-08,0.0067,0.2356,0.346,0.4117
AU,2021-09,0.0048,0.2127,0.4,0.3825
AU,2021-10,0.0061,0.2054,0.4552,0.3333
