country,period,Bioenergy,Coal,Gas,Hydro,Nuclear,Other Fossil,Other Renewables,Solar,Wind
TG,2019-03,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2019-04,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2019-05,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2019-06,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2019-07,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2019-08,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2019-09,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2019-10,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2019-11,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2019-12,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2020-01,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2020-02,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2020-03,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2020-04,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2020-05,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2020-06,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2020-07,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2020-08,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2020-09,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2020-10,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2020-11,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2020-12,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2021-01,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2021-02,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2021-03,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2021-04,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2021-05,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2021-06,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2021-07,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2021-08,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2021-09,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2021-10,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2021-11,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2021-12,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2022-01,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2022-02,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2022-03,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2022-04,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2022-05,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2022-06,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2022-07,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2022-08,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2022-09,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2022-10,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2022-11,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2022-12,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2023-01,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2023-02,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2023-03,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2023-04,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2023-05,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2023-06,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2023-07,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2023-08,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2023-09,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2023-10,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2023-11,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2023-12,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2024-01,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2024-02,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2024-03,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2024-04,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TG,2024-05,0.0021,0.1625,0.5137,0.2392,0.0082,0.0459,0.0032,0.0133,0.0119
TH,2019-01,0.0764,0.2341,0.584,0.0492,0.0051,0.0025,0.0006,0.0282,0.02
TH,2019-02,0.0679,0.2362,0.5926,0.05,0.0054,0.0061,0.0007,0.0282,0.013
TH,2019-03,0.0633,0.2328,0.5941,0.049,0.0061,0.009,0.0007,0.0284,0.0166
TH,2019-04,0.0582,0.229,0.6071,0.0463,0.0055,0.0092,0.0006,0.0291,0.0149
TH,2019-05,0.0577,0.2116,0.6274,0.0467,0.0047,0.0097,0.0006,0.0262,0.0153
TH,2019-06,0.0592,0.2276,0.6021,0.046,0.0053,0.0093,0.0006,0.0288,0.0211
TH,2019-07,0.0592,0.2426,0.5761,0.0483,0.0051,0.0144,0.0006,0.0275,0.0262
TH,2019-08,0.0627,0.2645,0.5444,0.0503,0.0083,0.0101,0.0009,0.0248,0.0337
TH,2019-09,0.0601,0.2589,0.5716,0.0465,0.0079,0.0016,0.0009,0.028,0.0245
TH,2019-10,0.0509,0.2414,0.6086,0.0424,0.0064,0.0011,0.0005,0.0301,0.0186
TH,2019-11,0.0516,0.2051,0.6498,0.0349,0.0039,0.0006,0.0003,0.0278,0.026
TH,2019-12,0.0755,0.2311,0.585,0.0359,0.0056,0.001,0.0004,0.0323,0.0332
TH,2020-01,0.0719,0.2481,0.5929,0.034,0.0047,0.0022,0.0005,0.0281,0.0174
TH,2020-02,0.0687,0.2409,0.5898,0.0362,0.0052,0.0052,0.0005,0.0296,0.0239
TH,2020-03,0.0624,0.234,0.6089,0.0392,0.0062,0.002,0.0005,0.0296,0.0173
TH,2020-04,0.0683,0.2522,0.5778,0.0422,0.0071,0.0014,0.0006,0.0323,0.018
TH,2020-05,0.0624,0.255,0.5775,0.0408,0.0061,0.0104,0.0005,0.0299,0.0175
TH,2020-06,0.0589,0.2528,0.586,0.0398,0.0062,0.0076,0.0005,0.0294,0.0188
TH,2020-07,0.0614,0.2151,0.6298,0.0415,0.0059,0.0011,0.0005,0.0292,0.0156
TH,2020-08,0.061,0.2871,0.5312,0.054,0.009,0.0065,0.0008,0.0254,0.0249
TH,2020-09,0.0523,0.2683,0.5551,0.0548,0.0084,0.0125,0.0008,0.0253,0.0226
TH,2020-10,0.0563,0.2851,0.5474,0.0466,0.009,0.0033,0.0009,0.026,0.0252
TH,2020-11,0.0612,0.2417,0.6051,0.0262,0.004,0.0012,0.0004,0.0311,0.029
TH,2020-12,0.0747,0.2546,0.5595,0.0328,0.0055,0.0037,0.0005,0.034,0.0347
TH,2021-01,0.0839,0.2418,0.5612,0.0377,0.0057,0.002,0.0006,0.0297,0.0375
TH,2021-02,0.0781,0.243,0.5804,0.0364,0.0047,0.0014,0.0004,0.0206,0.035
TH,2021-03,0.0673,0.2274,0.6146,0.0349,0.0065,0.0015,0.0006,0.029,0.0181
TH,2021-04,0.0658,0.2521,0.5881,0.0366,0.0072,0.0022,0.0007,0.0153,0.0319
TH,2021-05,0.063,0.2288,0.6059,0.0393,0.0078,0.0044,0.0007,0.0161,0.0342
TH,2021-06,0.0612,0.2614,0.5473,0.0506,0.0091,0.0086,0.0008,0.03,0.0311
TH,2021-07,0.0668,0.2975,0.5081,0.0534,0.0096,0.0023,0.0008,0.0295,0.0321
TH,2021-08,0.0658,0.3052,0.4976,0.056,0.0106,0.007,0.0009,0.0316,0.0252
TH,2021-09,0.0667,0.2565,0.5609,0.0522,0.0103,0.0061,0.0009,0.0293,0.0171
TH,2021-10,0.0602,0.2606,0.5691,0.0423,0.0087,0.0095,0.0008,0.0277,0.0211
TH,2021-11,0.0553,0.2588,0.5763,0.033,0.0077,0.0082,0.0007,0.029,0.0311
TH,2021-12,0.0747,0.2818,0.5167,0.038,0.0084,0.0039,0.0007,0.0379,0.0377
TH,2022-01,0.0809,0.2353,0.5738,0.0403,0.0068,0.0093,0.0006,0.0336,0.0193
TH,2022-02,0.078,0.2188,0.6019,0.0421,0.0056,0.0018,0.0005,0.0291,0.0223
TH,2022-03,0.0695,0.2245,0.5959,0.0503,0.0073,0.0036,0.0007,0.0313,0.017
TH,2022-04,0.0677,0.233,0.5617,0.0583,0.0081,0.0099,0.0008,0.0346,0.0259
TH,2022-05,0.0661,0.2625,0.537,0.0605,0.0088,0.0046,0.0009,0.0313,0.0284
TH,2022-06,0.0625,0.2447,0.555,0.0654,0.0085,0.006,0.0008,0.033,0.0242
TH,2022-07,0.0631,0.2812,0.515,0.0649,0.0099,0.0078,0.0008,0.0331,0.0242
TH,2022-08,0.0656,0.2996,0.4963,0.0595,0.01,0.0144,0.0009,0.0303,0.0234
TH,2022-09,0.0659,0.2685,0.5476,0.0521,0.0097,0.0059,0.0009,0.0298,0.0197
TH,2022-10,0.0636,0.2825,0.5194,0.0434,0.0102,0.0181,0.0009,0.0328,0.029
TH,2022-11,0.0561,0.2445,0.5917,0.0358,0.0064,0.02,0.0006,0.0291,0.016
TH,2022-12,0.0784,0.2383,0.5431,0.0476,0.0071,0.0155,0.0006,0.0319,0.0377
TH,2023-01,0.0902,0.2368,0.5216,0.0566,0.0076,0.0157,0.0007,0.0355,0.0353
TH,2023-02,0.0788,0.2201,0.5706,0.0539,0.0062,0.0109,0.0006,0.0328,0.026
TH,2023-03,0.0727,0.2118,0.5907,0.0502,0.0069,0.0093,0.0006,0.0337,0.0242
TH,2023-04,0.0658,0.1959,0.6196,0.0453,0.0056,0.0156,0.0005,0.0306,0.0211
TH,2023-05,0.0611,0.1866,0.6517,0.0451,0.0056,0.0012,0.0005,0.0304,0.0176
TH,2023-06,0.0623,0.2014,0.6303,0.0456,0.0057,0.0008,0.0005,0.0304,0.023
TH,2023-07,0.063,0.202,0.6284,0.0436,0.0062,0.0014,0.0005,0.0302,0.0245
TH,2023-08,0.0646,0.2166,0.5951,0.0518,0.0084,0.0017,0.0007,0.0331,0.0281
TH,2023-09,0.0653,0.2535,0.5661,0.0486,0.0104,0.0019,0.0009,0.0222,0.031
TH,2023-10,0.0615,0.2405,0.5882,0.0404,0.0108,0.0017,0.001,0.0355,0.0205
TH,2023-11,0.0555,0.2233,0.613,0.0322,0.0077,0.0014,0.0007,0.0341,0.0324
TH,2023-12,0.0731,0.21,0.5911,0.046,0.0078,0.0009,0.0007,0.0346,0.0357
TH,2024-01,0.0789,0.2016,0.6153,0.0441,0.0048,0.0007,0.0005,0.0318,0.0222
TH,2024-02,0.0322,0.2444,0.5721,0.0452,0.0084,0.0015,0.0008,0.0574,0.0381
TH,2024-03,0.0533,0.2186,0.6217,0.0415,0.0069,0.0007,0.0006,0.0342,0.0224
TH,2024-04,0.0531,0.2171,0.6211,0.0442,0.0075,0.0007,0.0007,0.034,0.0216
TH,2024-05,0.0531,0.2171,0.6211,0.0442,0.0075,0.0007,0.0007,0.034,0.0216
TJ,2019-01,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2019-02,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2019-03,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2019-04,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2019-05,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2019-06,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2019-07,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2019-08,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2019-09,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2019-10,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2019-11,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2019-12,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2020-01,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2020-02,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2020-03,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2020-04,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2020-05,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2020-06,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2020-07,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2020-08,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2020-09,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2020-10,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2020-11,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2020-12,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2021-01,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2021-02,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2021-03,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2021-04,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2021-05,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2021-06,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2021-07,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2021-08,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2021-09,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2021-10,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2021-11,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2021-12,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2022-01,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2022-02,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2022-03,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2022-04,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2022-05,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2022-06,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2022-07,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2022-08,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2022-09,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2022-10,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2022-11,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2022-12,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2023-01,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2023-02,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2023-03,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2023-04,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2023-05,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2023-06,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2023-07,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2023-08,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2023-09,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2023-10,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2023-11,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2023-12,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2024-01,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2024-02,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2024-03,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2024-04,0,0.0706,0.0148,0.9146,0,0,0,0,0
TJ,2024-05,0,0.0706,0.0148,0.9146,0,0,0,0,0
TL,2019-01,0,0,0,0,0,1,0,0,0
TL,2019-02,0,0,0,0,0,1,0,0,0
TL,2019-03,0,0,0,0,0,1,0,0,0
TL,2019-04,0,0,0,0,0,1,0,0,0
TL,2019-05,0,0,0,0,0,1,0,0,0
TL,2019-06,0,0,0,0,0,1,0,0,0
TL,2019-07,0,0,0,0,0,1,0,0,0
TL,2019-08,0,0,0,0,0,1,0,0,0
TL,2019-09,0,0,0,0,0,1,0,0,0
TL,2019-10,0,0,0,0,0,1,0,0,0
TL,2019-11,0,0,0,0,0,1,0,0,0
TL,2019-12,0,0,0,0,0,1,0,0,0
TL,2020-01,0,0,0,0,0,1,0,0,0
TL,2020-02,0,0,0,0,0,1,0,0,0
TL,2020-03,0,0,0,0,0,1,0,0,0
TL,2020-04,0,0,0,0,0,1,0,0,0
TL,2020-05,0,0,0,0,0,1,0,0,0
TL,2020-06,0,0,0,0,0,1,0,0,0
TL,2020-07,0,0,0,0,0,1,0,0,0
TL,2020-08,0,0,0,0,0,1,0,0,0
TL,2020-09,0,0,0,0,0,1,0,0,0
TL,2020-10,0,0,0,0,0,1,0,0,0
TL,2020-11,0,0,0,0,0,1,0,0,0
TL,2020-12,0,0,0,0,0,1,0,0,0
TL,2021-01,0,0,0,0,0,1,0,0,0
TL,2021-02,0,0,0,0,0,1,0,0,0
TL,2021-03,0,0,0,0,0,1,0,0,0
TL,2021-04,0,0,0,0,0,1,0,0,0
TL,2021-05,0,0,0,0,0,1,0,0,0
TL,2021-06,0,0,0,0,0,1,0,0,0
TL,2021-07,0,0,0,0,0,1,0,0,0
TL,2021-08,0,0,0,0,0,1,0,0,0
TL,2021-09,0,0,0,0,0,1,0,0,0
TL,2021-10,0,0,0,0,0,1,0,0,0
TL,2021-11,0,0,0,0,0,1,0,0,0
TL,2021-12,0,0,0,0,0,1,0,0,0
TL,2022-01,0,0,0,0,0,1,0,0,0
TL,2022-02,0,0,0,0,0,1,0,0,0
TL,2022-03,0,0,0,0,0,1,0,0,0
TL,2022-04,0,0,0,0,0,1,0,0,0
TL,2022-05,0,0,0,0,0,1,0,0,0
TL,2022-06,0,0,0,0,0,1,0,0,0
TL,2022-07,0,0,0,0,0,1,0,0,0
TL,2022-08,0,0,0,0,0,1,0,0,0
TL,2022-09,0,0,0,0,0,1,0,0,0
TL,2022-10,0,0,0,0,0,1,0,0,0
TL,2022-11,0,0,0,0,0,1,0,0,0
TL,2022-12,0,0,0,0,0,1,0,0,0
TL,2023-01,0,0,0,0,0,1,0,0,0
TL,2023-02,0,0,0,0,0,1,0,0,0
TL,2023-03,0,0,0,0,0,1,0,0,0
TL,2023-04,0,0,0,0,0,1,0,0,0
TL,2023-05,0,0,0,0,0,1,0,0,0
TL,2023-06,0,0,0,0,0,1,0,0,0
TL,2023-07,0,0,0,0,0,1,0,0,0
TL,2023-08,0,0,0,0,0,1,0,0,0
TL,2023-09,0,0,0,0,0,1,0,0,0
TL,2023-10,0,0,0,0,0,1,0,0,0
TL,2023-11,0,0,0,0,0,1,0,0,0
TL,2023-12,0,0,0,0,0,1,0,0,0
TL,2024-01,0,0,0,0,0,1,0,0,0
TL,2024-02,0,0,0,0,0,1,0,0,0
TL,2024-03,0,0,0,0,0,1,0,0,0
TL,2024-04,0,0,0,0,0,1,0,0,0
TL,2024-05,0,0,0,0,0,1,0,0,0
TM,2019-01,0,0,1,0,0,0,0,0,0
TM,2019-02,0,0,1,0,0,0,0,0,0
TM,2019-03,0,0,1,0,0,0,0,0,0
TM,2019-04,0,0,1,0,0,0,0,0,0
TM,2019-05,0,0,1,0,0,0,0,0,0
TM,2019-06,0,0,1,0,0,0,0,0,0
TM,2019-07,0,0,1,0,0,0,0,0,0
TM,2019-08,0,0,1,0,0,0,0,0,0
TM,2019-09,0,0,1,0,0,0,0,0,0
TM,2019-10,0,0,1,0,0,0,0,0,0
TM,2019-11,0,0,1,0,0,0,0,0,0
TM,2019-12,0,0,1,0,0,0,0,0,0
TM,2020-01,0,0,1,0,0,0,0,0,0
TM,2020-02,0,0,1,0,0,0,0,0,0
TM,2020-03,0,0,1,0,0,0,0,0,0
TM,2020-04,0,0,1,0,0,0,0,0,0
TM,2020-05,0,0,1,0,0,0,0,0,0
TM,2020-06,0,0,1,0,0,0,0,0,0
TM,2020-07,0,0,1,0,0,0,0,0,0
TM,2020-08,0,0,1,0,0,0,0,0,0
TM,2020-09,0,0,1,0,0,0,0,0,0
TM,2020-10,0,0,1,0,0,0,0,0,0
TM,2020-11,0,0,1,0,0,0,0,0,0
TM,2020-12,0,0,1,0,0,0,0,0,0
TM,2021-01,0,0,1,0,0,0,0,0,0
TM,2021-02,0,0,1,0,0,0,0,0,0
TM,2021-03,0,0,1,0,0,0,0,0,0
TM,2021-04,0,0,1,0,0,0,0,0,0
TM,2021-05,0,0,1,0,0,0,0,0,0
TM,2021-06,0,0,1,0,0,0,0,0,0
TM,2021-07,0,0,1,0,0,0,0,0,0
TM,2021-08,0,0,1,0,0,0,0,0,0
TM,2021-09,0,0,1,0,0,0,0,0,0
TM,2021-10,0,0,1,0,0,0,0,0,0
TM,2021-11,0,0,1,0,0,0,0,0,0
TM,2021-12,0,0,1,0,0,0,0,0,0
TM,2022-01,0,0,1,0,0,0,0,0,0
TM,2022-02,0,0,1,0,0,0,0,0,0
TM,2022-03,0,0,1,0,0,0,0,0,0
TM,2022-04,0,0,1,0,0,0,0,0,0
TM,2022-05,0,0,1,0,0,0,0,0,0
TM,2022-06,0,0,1,0,0,0,0,0,0
TM,2022-07,0,0,1,0,0,0,0,0,0
TM,2022-08,0,0,1,0,0,0,0,0,0
TM,2022-09,0,0,1,0,0,0,0,0,0
TM,2022-10,0,0,1,0,0,0,0,0,0
TM,2022-11,0,0,1,0,0,0,0,0,0
TM,2022-12,0,0,1,0,0,0,0,0,0
TM,2023-01,0,0,1,0,0,0,0,0,0
TM,2023-02,0,0,1,0,0,0,0,0,0
TM,2023-03,0,0,1,0,0,0,0,0,0
TM,2023-04,0,0,1,0,0,0,0,0,0
TM,2023-05,0,0,1,0,0,0,0,0,0
TM,2023-06,0,0,1,0,0,0,0,0,0
TM,2023-07,0,0,1,0,0,0,0,0,0
TM,2023-08,0,0,1,0,0,0,0,0,0
TM,2023-09,0,0,1,0,0,0,0,0,0
TM,2023-10,0,0,1,0,0,0,0,0,0
TM,2023-11,0,0,1,0,0,0,0,0,0
TM,2023-12,0,0,1,0,0,0,0,0,0
TM,2024-01,0,0,1,0,0,0,0,0,0
TM,2024-02,0,0,1,0,0,0,0,0,0
TM,2024-03,0,0,1,0,0,0,0,0,0
TM,2024-04,0,0,1,0,0,0,0,0,0
TM,2024-05,0,0,1,0,0,0,0,0,0
TN,2019-01,0,0,0.9611,0.0032,0,0.0014,0,0.0114,0.0229
TN,2019-02,0,0,0.9611,0.0032,0,0.0014,0,0.0114,0.0229
TN,2019-03,0,0,0.9611,0.0032,0,0.0014,0,0.0114,0.0229
TN,2019-04,0,0,0.9611,0.0032,0,0.0014,0,0.0114,0.0229
TN,2019-05,0,0,0.9611,0.0032,0,0.0014,0,0.0114,0.0229
TN,2019-06,0,0,0.9611,0.0032,0,0.0014,0,0.0114,0.0229
TN,2019-07,0,0,0.9611,0.0032,0,0.0014,0,0.0114,0.0229
TN,2019-08,0,0,0.9611,0.0032,0,0.0014,0,0.0114,0.0229
TN,2019-09,0,0,0.9611,0.0032,0,0.0014,0,0.0114,0.0229
TN,2019-10,0,0,0.9611,0.0032,0,0.0014,0,0.0114,0.0229
TN,2019-11,0,0,0.9611,0.0032,0,0.0014,0,0.0114,0.0229
TN,2019-12,0,0,0.9611,0.0032,0,0.0014,0,0.0114,0.0229
TN,2020-01,0,0,0.9748,0,0,0,0,0,0.0252
TN,2020-02,0,0,0.9669,0,0,0,0,0,0.0331
TN,2020-03,0,0,0.9643,0,0,0,0,0,0.0357
TN,2020-04,0,0,0.9741,0,0,0,0,0,0.0259
TN,2020-05,0,0,0.973,0,0,0,0,0,0.027
TN,2020-06,0,0,0.9718,0.0056,0,0,0,0,0.0226
TN,2020-07,0,0,0.9817,0.0046,0,0,0,0,0.0137
TN,2020-08,0,0,0.9787,0.0043,0,0,0,0,0.017
TN,2020-09,0,0,0.9876,0,0,0,0,0,0.0124
TN,2020-10,0,0,0.9728,0,0,0,0,0,0.0272
TN,2020-11,0,0,0.9784,0,0,0,0,0,0.0216
TN,2020-12,0,0,0.9739,0,0,0,0,0,0.0261
TN,2021-01,0,0,0.9627,0,0,0,0,0,0.0373
TN,2021-02,0,0,0.9722,0,0,0,0,0,0.0278
TN,2021-03,0,0,0.9744,0,0,0,0,0,0.0256
TN,2021-04,0,0,0.973,0,0,0,0,0,0.027
TN,2021-05,0,0,0.9737,0,0,0,0,0,0.0263
TN,2021-06,0,0,0.9827,0,0,0,0,0,0.0173
TN,2021-07,0,0,0.9858,0,0,0,0,0,0.0142
TN,2021-08,0,0,0.9911,0,0,0,0,0,0.0089
TN,2021-09,0,0,0.9832,0,0,0,0,0,0.0168
TN,2021-10,0,0,0.9795,0,0,0,0,0,0.0205
TN,2021-11,0,0,0.9861,0,0,0,0,0,0.0139
TN,2021-12,0,0,0.9732,0,0,0,0,0,0.0268
TN,2022-01,0,0,0.9797,0,0,0,0,0,0.0203
TN,2022-02,0,0,0.9692,0,0,0,0,0,0.0308
TN,2022-03,0,0,0.9787,0,0,0,0,0,0.0213
TN,2022-04,0,0,0.9789,0,0,0,0,0,0.0211
TN,2022-05,0,0,0.9934,0,0,0,0,0,0.0066
TN,2022-06,0,0,0.9894,0,0,0,0,0,0.0106
TN,2022-07,0,0,0.9908,0,0,0,0,0,0.0092
