subdivision,period,adpe,ap,ctue,ctuh-c,ctuh-nc,gwp,ir,pm,wu
US-NJ,2020-12,8.60734e-8,0.000038749,0.00120969,5.51147e-11,3.68252e-10,0.00166855,0.000161343,0.00000122163,0.00149359
US-NM,2020-12,3.77118e-7,0.000026538,0.0213693,1.7301e-9,1.15118e-9,0.00451274,0.000594476,7.18339e-8,0.00285758
US-NV,2020-12,5.3737e-7,0.0000340048,0.00857713,3.47741e-10,1.09421e-9,0.00394514,0.000882231,1.30424e-7,0.00257964
US-NY,2020-12,7.35664e-8,0.0000536618,0.00987759,3.83253e-10,7.40887e-10,0.00447029,0.000313807,0.00000141666,0.00212433
US-OH,2020-12,2.1283e-8,0.0000133952,0.00186501,1.55256e-10,1.53133e-10,0.000734142,0.0000434012,4.21012e-7,0.000583832
US-OK,2020-12,2.76164e-7,0.0000329166,0.0305151,2.6276e-9,1.29332e-9,0.00556601,0.000446188,3.78364e-7,0.00340385
US-OR,2020-12,1.40666e-7,0.0000675096,0.0211345,7.74615e-10,1.29096e-9,0.00811307,0.00062932,0.000001337,0.002939
US-PA,2020-12,2.13258e-8,0.0000185926,0.00186512,1.44461e-10,1.86235e-10,0.000934626,0.0000510021,6.00655e-7,0.000744728
US-RI,2020-12,1.17999e-7,0.0000690653,0.00436003,3.30166e-10,6.66264e-10,0.0031225,0.000230776,0.00000222061,0.00272862
US-SC,2020-12,8.93879e-8,0.0000545474,0.00194643,6.50649e-11,4.95063e-10,0.00243847,0.000197016,0.00000174151,0.00201597
US-SD,2020-12,3.80669e-7,0.0000430691,0.0480252,3.62434e-9,2.01266e-9,0.00980286,0.000797393,6.76127e-8,0.00457947
US-TN,2020-12,2.59737e-8,0.0000206327,0.00419153,6.55241e-11,3.12789e-10,0.00208487,0.000157495,4.76776e-7,0.000750165
US-TX,2020-12,2.41646e-7,0.0000237837,0.0182896,1.54545e-9,8.89689e-10,0.00363288,0.000380776,2.49249e-7,0.00233265
US-UT,2020-12,2.27428e-7,0.0000177032,0.00439953,2.1379e-10,5.02739e-10,0.0018831,0.000377188,1.63353e-7,0.00124165
US-VA,2020-12,8.0858e-8,0.0000783959,0.00144371,6.07843e-11,6.08645e-10,0.00303904,0.000189478,0.00000263513,0.00276906
US-VT,2020-12,4.20501e-7,0.00060914,0.0337658,1.73703e-9,5.19799e-9,0.0283153,0.00146975,0.0000200725,0.0217735
US-WA,2020-12,8.77086e-8,0.0000598706,0.021381,6.29246e-10,1.22167e-9,0.00829043,0.000610601,0.00000103939,0.00245912
US-WI,2020-12,4.47019e-8,0.0000467801,0.00404316,2.41699e-10,4.53385e-10,0.00243179,0.000137564,0.00000149513,0.00176962
US-WV,2020-12,2.86777e-8,0.00000341619,0.00364123,2.72645e-10,1.53673e-10,0.000753846,0.0000610544,9.55028e-9,0.000350121
US-WY,2020-12,1.75639e-7,0.0000142369,0.0189645,1.62074e-9,7.73128e-10,0.0032922,0.000282074,1.91221e-10,0.00191458
CA-AB,2021-01,1.27388e-7,0.000189441,0.00934922,7.61945e-10,1.52664e-9,0.00777192,0.000341908,0.00000644529,0.00692951
CA-BC,2021-01,8.5467e-8,0.0000571979,0.0272395,5.82411e-10,1.45126e-9,0.0105016,0.000803153,5.53913e-7,0.00229483
CA-MB,2021-01,7.41259e-8,0.0000453531,0.0282356,4.88996e-10,1.4248e-9,0.010723,0.00084182,3.07377e-8,0.00181031
CA-NB,2021-01,7.4755e-8,0.000116446,0.0101118,4.08342e-10,1.12371e-9,0.00655649,0.000361138,0.00000365963,0.00417916
CA-NL,2021-01,6.29296e-8,0.0000503571,0.026547,3.67001e-10,1.39459e-9,0.0105805,0.000819706,2.61491e-7,0.00186975
CA-NS,2021-01,1.07665e-7,0.000182804,0.00888694,5.80545e-10,1.47778e-9,0.00785355,0.000357961,0.00000616116,0.00654053
CA-NT,2021-01,7.21771e-8,0.000141753,0.012642,2.95421e-10,1.39597e-9,0.00863259,0.000493334,0.00000434569,0.00489604
CA-NU,2021-01,6.25028e-8,0.000209211,0.00106776,7.55242e-11,1.35423e-9,0.00714442,0.000246539,0.00000737012,0.00697948
CA-ON,2021-01,1.08281e-7,0.0000378942,0.0134266,6.07553e-10,7.91044e-10,0.00469663,0.000381956,7.10146e-7,0.00183297
CA-PE,2021-01,6.68819e-7,0.0000547043,0.0739269,6.48244e-9,2.96239e-9,0.0123428,0.00102244,8.79066e-8,0.0075173
CA-QC,2021-01,7.966e-8,0.0000461051,0.0285569,5.4397e-10,1.43898e-9,0.0107236,0.000841048,6.10891e-8,0.00188509
CA-SK,2021-01,8.72985e-8,0.00017924,0.0078392,3.80767e-10,1.42589e-9,0.00786831,0.000363527,0.00000601398,0.0062404
CA-YT,2021-01,6.0887e-8,0.0000693389,0.0233441,3.12005e-10,1.38461e-9,0.0101638,0.000750504,0.00000111212,0.00246219
US-AK,2021-01,3.48126e-8,0.0000283032,0.00939074,2.33822e-10,5.51936e-10,0.00381893,0.000279185,5.09263e-7,0.00110587
US-AL,2021-01,3.15516e-8,0.0000637767,0.00290834,5.80569e-11,5.26387e-10,0.00305492,0.000159874,0.00000208775,0.00216549
US-AR,2021-01,4.30087e-8,0.0000457279,0.00260127,5.48845e-11,4.18991e-10,0.00236814,0.000153021,0.00000144385,0.00160748
US-AZ,2021-01,2.39641e-7,0.0000205986,0.00571512,2.34282e-10,5.84002e-10,0.00242429,0.00042932,1.7928e-7,0.00137068
US-CA,2021-01,7.68906e-7,0.000134491,0.0154087,7.86867e-10,2.15768e-9,0.00884698,0.00132599,0.00000322415,0.00666008
US-CO,2021-01,2.77296e-7,0.0000275584,0.0224193,1.85689e-9,1.06648e-9,0.00448198,0.000453318,2.53427e-7,0.00273556
US-CT,2021-01,3.52646e-8,0.0000457113,0.000951616,3.50388e-11,3.46183e-10,0.00180085,0.0000983582,0.00000154591,0.00158515
US-DC,2021-01,4.31568e-7,0.000645844,0.0064188,3.537e-10,4.55381e-9,0.0231475,0.00113171,0.0000222936,0.0221823
US-DE,2021-01,1.74911e-7,0.000136963,0.00272962,1.43245e-10,1.10291e-9,0.00532246,0.000369286,0.00000456507,0.00494331
US-FL,2021-01,1.78258e-7,0.0000546569,0.00243019,1.01922e-10,6.08331e-10,0.0026187,0.000316794,0.00000161262,0.00225524
US-GA,2021-01,1.69388e-7,0.000126244,0.00325265,1.22605e-10,1.05753e-9,0.00521388,0.000377183,0.00000414502,0.00456435
US-HI,2021-01,3.31649e-7,0.000103888,0.00970229,6.53481e-10,1.27557e-9,0.00560599,0.000594799,0.00000301856,0.00456441
US-IA,2021-01,3.88544e-7,0.0000374766,0.042458,3.68359e-9,1.74957e-9,0.00740021,0.000610917,2.38562e-7,0.0044962
US-ID,2021-01,2.53543e-7,0.000107267,0.0279186,1.41736e-9,1.82014e-9,0.0103152,0.00080085,0.00000254282,0.00491249
US-IL,2021-01,7.04052e-8,0.000010596,0.00743443,6.48446e-10,3.3257e-10,0.00142175,0.00011195,1.84676e-7,0.000926207
US-IN,2021-01,6.27007e-8,0.0000155888,0.00596898,5.0887e-10,3.18423e-10,0.00141328,0.000107298,3.86225e-7,0.000979596
US-KS,2021-01,3.10548e-7,0.0000266449,0.0340368,2.98179e-9,1.37608e-9,0.00574121,0.000476228,8.73987e-8,0.00351259
US-KY,2021-01,1.06571e-8,0.0000177285,0.00207849,3.18753e-11,1.97667e-10,0.00127982,0.000080988,5.07241e-7,0.00060931
US-LA,2021-01,2.60497e-8,0.0000628988,0.000767447,3.05453e-11,4.32156e-10,0.00230027,0.0000948822,0.00000218226,0.00211838
US-MA,2021-01,2.30227e-7,0.000113614,0.00461621,1.95381e-10,1.09284e-9,0.00517302,0.000465604,0.00000356495,0.00434338
US-MD,2021-01,8.64572e-8,0.0000326023,0.00406546,1.90546e-10,4.24961e-10,0.00215829,0.000199994,8.9968e-7,0.00137312
US-ME,2021-01,3.73393e-7,0.000507414,0.0303032,2.06557e-9,4.3361e-9,0.0227376,0.00111302,0.0000169038,0.0186203
US-MI,2021-01,5.78506e-8,0.0000533095,0.00449589,3.70542e-10,5.03096e-10,0.00247876,0.000130244,0.00000175526,0.00210186
US-MN,2021-01,2.19483e-7,0.0000632726,0.0157362,1.29839e-9,1.0405e-9,0.00463232,0.000385499,0.00000171133,0.00340027
US-MO,2021-01,5.40937e-8,0.00000864919,0.00606313,4.81614e-10,2.7586e-10,0.00128452,0.000102896,1.28663e-7,0.000713907
US-MS,2021-01,3.31498e-8,0.0000426112,0.000484688,2.56986e-11,3.07763e-10,0.00154862,0.0000819304,0.00000146189,0.001476
US-MT,2021-01,1.18424e-7,0.0000257154,0.0198064,1.0372e-9,9.15068e-10,0.00550641,0.000438718,1.05787e-7,0.00172722
US-NC,2021-01,2.51654e-7,0.0000556435,0.00480959,1.77833e-10,7.8032e-10,0.00340818,0.000462398,0.00000144025,0.00250129
US-ND,2021-01,2.09867e-7,0.0000185827,0.0243294,2.02709e-9,9.85642e-10,0.00435885,0.000359365,3.46884e-9,0.00239227
US-NE,2021-01,1.64701e-7,0.0000202725,0.0184717,1.54201e-9,7.90746e-10,0.00351002,0.000283519,2.17278e-7,0.00203109
US-NH,2021-01,6.43561e-8,0.000136968,0.00477743,2.67103e-10,1.0415e-9,0.00562479,0.000245148,0.00000466121,0.004754
US-NJ,2021-01,9.67695e-8,0.0000408447,0.00134127,5.99327e-11,3.97303e-10,0.00178496,0.000179463,0.00000127621,0.0015897
US-NM,2021-01,3.48526e-7,0.0000248193,0.0210479,1.72429e-9,1.0968e-9,0.00432142,0.000547499,6.6901e-8,0.00273144
US-NV,2021-01,5.53365e-7,0.000034936,0.00900298,3.6324e-10,1.13237e-9,0.0041092,0.000911977,1.23669e-7,0.00265634
US-NY,2021-01,7.29909e-8,0.0000507418,0.00877277,2.69653e-10,6.97476e-10,0.00427241,0.000315028,0.00000131757,0.0019544
US-OH,2021-01,2.27973e-8,0.0000150003,0.00156022,1.20726e-10,1.58036e-10,0.000769394,0.000048827,4.75734e-7,0.00061683
US-OK,2021-01,2.67684e-7,0.0000320106,0.0298186,2.53911e-9,1.26546e-9,0.00550908,0.000442669,3.51001e-7,0.00329555
US-OR,2021-01,1.32955e-7,0.0000734463,0.0216646,6.62234e-10,1.3594e-9,0.0088023,0.000678047,0.00000146297,0.0030292
US-PA,2021-01,2.00628e-8,0.0000188971,0.00164547,1.20724e-10,1.81829e-10,0.000926289,0.0000507828,6.13541e-7,0.000736067
US-RI,2021-01,1.71106e-7,0.0000657272,0.00501125,3.51803e-10,7.28446e-10,0.00325365,0.000311165,0.00000199902,0.00275857
US-SC,2021-01,8.70566e-8,0.0000549435,0.00172425,6.16894e-11,4.8633e-10,0.00237567,0.000188491,0.00000177089,0.0020223
US-SD,2021-01,3.40477e-7,0.0000434266,0.0448025,3.21668e-9,1.90961e-9,0.00968303,0.000782629,1.06079e-7,0.00422489
US-TN,2021-01,2.68087e-8,0.0000247038,0.00429838,6.70311e-11,3.42233e-10,0.00225532,0.000164447,6.15361e-7,0.000884526
US-TX,2021-01,2.40102e-7,0.0000224021,0.017046,1.42759e-9,8.49486e-10,0.00344468,0.00037901,2.12774e-7,0.00220815
US-UT,2021-01,2.90028e-7,0.0000216545,0.00546269,2.76187e-10,6.28918e-10,0.00230658,0.000474535,1.86625e-7,0.00155706
US-VA,2021-01,1.18504e-7,0.0000938534,0.001828,8.44308e-11,7.54928e-10,0.00366729,0.000254595,0.00000312494,0.00337463
US-VT,2021-01,3.73562e-7,0.000604865,0.030286,1.28194e-9,5.05745e-9,0.0280692,0.00145069,0.0000199438,0.0212203
US-WA,2021-01,8.64593e-8,0.0000611132,0.0234493,5.9873e-10,1.31777e-9,0.00918052,0.000684341,9.38864e-7,0.00246091
US-WI,2021-01,3.53077e-8,0.000045166,0.00273103,1.57037e-10,3.94374e-10,0.00211162,0.00011192,0.00000148441,0.00164299
US-WV,2021-01,2.22787e-8,0.00000300538,0.00294148,2.1015e-10,1.26398e-10,0.000643553,0.000051751,1.19932e-8,0.000281461
US-WY,2021-01,1.73211e-7,0.0000139361,0.0183996,1.57157e-9,7.54128e-10,0.00320371,0.000277765,1.86041e-10,0.00186761
CA-AB,2021-02,1.09763e-7,0.000192007,0.0072961,5.78634e-10,1.47049e-9,0.00757353,0.000318931,0.00000658575,0.00685312
CA-BC,2021-02,8.64154e-8,0.0000567936,0.027359,5.92563e-10,1.453e-9,0.0105061,0.00080437,5.36439e-7,0.00229046
CA-MB,2021-02,7.73848e-8,0.0000453186,0.0285001,5.2221e-10,1.43323e-9,0.0107334,0.00084306,2.73089e-8,0.00183897
CA-NB,2021-02,1.08393e-7,0.000171442,0.0101289,6.12296e-10,1.45576e-9,0.007855,0.000378188,0.00000569425,0.00618836
CA-NL,2021-02,6.33289e-8,0.000051461,0.026391,3.69114e-10,1.39489e-9,0.0105536,0.000815508,3.11363e-7,0.00190904
CA-NS,2021-02,1.14761e-7,0.000180826,0.00955459,6.57251e-10,1.48771e-9,0.00783546,0.000360593,0.00000608244,0.0065438
CA-NT,2021-02,6.90206e-8,0.000147349,0.0113169,2.51843e-10,1.37938e-9,0.00844001,0.00046701,0.00000460828,0.00504755
CA-NU,2021-02,6.19628e-8,0.000207403,0.00105853,7.48717e-11,1.34253e-9,0.00708269,0.000244409,0.00000730644,0.00691917
CA-ON,2021-02,1.52875e-7,0.0000479532,0.0154135,7.76295e-10,9.52843e-10,0.00535507,0.00045281,9.79513e-7,0.00237322
CA-PE,2021-02,6.73606e-7,0.0000541089,0.0742495,6.50929e-9,2.97266e-9,0.0123751,0.00102922,5.50499e-8,0.0075265
CA-QC,2021-02,8.41232e-8,0.000046158,0.0289007,5.89028e-10,1.45044e-9,0.0107353,0.000842393,6.08867e-8,0.00192741
CA-SK,2021-02,8.4394e-8,0.00017849,0.00751841,3.53983e-10,1.40972e-9,0.00779425,0.000358249,0.00000599607,0.00619214
CA-YT,2021-02,6.08921e-8,0.0000794139,0.0216758,2.94176e-10,1.37983e-9,0.00992473,0.000712351,0.00000156657,0.00278716
US-AK,2021-02,3.15044e-8,0.0000280618,0.00848952,2.04857e-10,5.14984e-10,0.00355166,0.000256494,5.45129e-7,0.00107539
US-AL,2021-02,3.187e-8,0.0000602652,0.00293238,5.77658e-11,5.06731e-10,0.00294942,0.000158509,0.00000196007,0.00205203
US-AR,2021-02,3.30777e-8,0.0000259038,0.00168536,3.6654e-11,2.54778e-10,0.00141452,0.000102857,7.95715e-7,0.000934017
US-AZ,2021-02,3.745e-7,0.0000289295,0.00790331,3.34073e-10,8.56647e-10,0.00338687,0.000647443,2.09641e-7,0.0020202
US-CA,2021-02,0.00000105691,0.000145179,0.0213333,1.12598e-9,2.72646e-9,0.0107908,0.00178269,0.00000302832,0.00789865
US-CO,2021-02,2.39972e-7,0.0000242893,0.0167204,1.34814e-9,8.6129e-10,0.00360184,0.000397029,2.55638e-7,0.0022144
US-CT,2021-02,2.82402e-8,0.0000400421,0.000661228,2.75103e-11,2.9379e-10,0.00151929,0.0000783966,0.00000136684,0.00138109
US-DC,2021-02,4.30226e-7,0.000552133,0.00628933,3.33337e-10,3.9889e-9,0.0200694,0.00106268,0.0000189411,0.019127
US-DE,2021-02,8.68926e-8,0.00007028,0.00138326,7.39453e-11,5.61953e-10,0.00272034,0.000185034,0.0000023478,0.00253017
US-FL,2021-02,1.90545e-7,0.0000585634,0.00258611,1.08837e-10,6.50641e-10,0.00279978,0.000338411,0.00000172941,0.0024152
US-GA,2021-02,1.8126e-7,0.00012108,0.00340988,1.27613e-10,1.04541e-9,0.0051017,0.000392151,0.00000393691,0.00442789
US-HI,2021-02,3.35693e-7,0.0000859547,0.0092553,6.04855e-10,1.16284e-9,0.00498656,0.000589295,0.000002372,0.00396084
US-IA,2021-02,3.83538e-7,0.00003687,0.0411968,3.57042e-9,1.70859e-9,0.00721439,0.000603032,2.38381e-7,0.00439202
US-ID,2021-02,3.14397e-7,0.000100538,0.0311293,1.76239e-9,1.9186e-9,0.0104138,0.000858897,0.00000221297,0.00506524
US-IL,2021-02,8.35197e-8,0.0000111956,0.0087128,7.59686e-10,3.83603e-10,0.00162782,0.000131704,1.71171e-7,0.00104806
US-IN,2021-02,6.71118e-8,0.000013512,0.00605492,5.16046e-10,3.13161e-10,0.00136214,0.000111797,3.04539e-7,0.000927373
US-KS,2021-02,2.27847e-7,0.000019927,0.0247853,2.16995e-9,1.00734e-9,0.00420355,0.000349893,7.92391e-8,0.00257795
US-KY,2021-02,8.86448e-9,0.0000136595,0.00179716,2.71114e-11,1.60594e-10,0.00105249,0.000068467,3.7912e-7,0.000471551
US-LA,2021-02,2.17101e-8,0.0000519068,0.000539431,2.4167e-11,3.53209e-10,0.00186649,0.0000760215,0.00000180588,0.00174856
US-MA,2021-02,2.13131e-7,0.00011387,0.00433178,2.00332e-10,1.06276e-9,0.00504372,0.000432763,0.00000361849,0.00431623
US-MD,2021-02,6.94419e-8,0.0000260122,0.00275476,1.44183e-10,3.20936e-10,0.00156241,0.000147669,7.433e-7,0.00109429
US-ME,2021-02,3.3609e-7,0.000480147,0.0252899,1.7736e-9,3.97706e-9,0.0207327,0.000986734,0.0000161282,0.0174716
US-MI,2021-02,7.29264e-8,0.0000542457,0.0055947,4.67991e-10,5.53409e-10,0.00266891,0.000151931,0.00000175446,0.00223066
US-MN,2021-02,2.27482e-7,0.0000595471,0.013057,1.045e-9,9.61955e-10,0.00421315,0.000395885,0.00000159053,0.00313524
US-MO,2021-02,4.61666e-8,0.00000751335,0.00508159,4.02297e-10,2.33951e-10,0.00108986,0.0000879875,1.15365e-7,0.000607926
US-MS,2021-02,3.6212e-8,0.0000428927,0.000525096,2.73048e-11,3.14243e-10,0.00157187,0.0000868878,0.00000146609,0.00149333
US-MT,2021-02,1.12208e-7,0.0000263116,0.0196199,9.63935e-10,9.16943e-10,0.00564923,0.000449969,1.05758e-7,0.00168055
US-NC,2021-02,2.7324e-7,0.00005584,0.00501999,1.95986e-10,8.11037e-10,0.00346701,0.000491388,0.00000141444,0.00257088
US-ND,2021-02,1.96324e-7,0.0000173657,0.022751,1.89638e-9,9.21569e-10,0.0040736,0.000335868,3.18703e-9,0.00223744
US-NE,2021-02,1.27537e-7,0.0000162854,0.0140821,1.16455e-9,6.11953e-10,0.00273534,0.000223095,1.86331e-7,0.0015722
US-NH,2021-02,6.28798e-8,0.000142133,0.00392446,2.43453e-10,1.04005e-9,0.00554092,0.000228617,0.00000488787,0.00490669
US-NJ,2021-02,6.11343e-8,0.0000313672,0.00086956,4.04977e-11,2.84789e-10,0.00131182,0.000117337,0.00000100529,0.00118641
US-NM,2021-02,4.87909e-7,0.0000336843,0.0273397,2.21511e-9,1.47698e-9,0.00576626,0.000766972,7.56942e-8,0.00366142
US-NV,2021-02,7.86617e-7,0.00004801,0.0124073,4.82638e-10,1.58971e-9,0.00573364,0.00129445,1.2199e-7,0.00370096
US-NY,2021-02,7.37814e-8,0.0000504374,0.00891676,3.22915e-10,6.93067e-10,0.00417188,0.000302292,0.00000132686,0.00198354
US-OH,2021-02,3.09449e-8,0.0000141993,0.0019486,1.52886e-10,1.72586e-10,0.000808652,0.0000601345,4.29764e-7,0.000630766
US-OK,2021-02,2.20188e-7,0.0000234148,0.0243447,2.0874e-9,1.01616e-9,0.00437085,0.000356661,1.95238e-7,0.00261663
US-OR,2021-02,2.34113e-7,0.0000710625,0.0281996,1.44755e-9,1.58764e-9,0.00912463,0.000746642,0.00000127483,0.00371192
US-PA,2021-02,1.76972e-8,0.0000164778,0.00149257,1.11938e-10,1.5997e-10,0.000811225,0.0000440839,5.34891e-7,0.000646704
US-RI,2021-02,1.70792e-7,0.0000842275,0.00565296,4.152e-10,8.54111e-10,0.00392792,0.000323052,0.00000265688,0.0033987
US-SC,2021-02,9.29507e-8,0.0000520852,0.00156456,6.12959e-11,4.69313e-10,0.00222986,0.000189303,0.00000167026,0.0019445
US-SD,2021-02,3.03357e-7,0.0000392744,0.0399088,2.8624e-9,1.70516e-9,0.00865287,0.000698669,1.13868e-7,0.00378065
US-TN,2021-02,2.55576e-8,0.000025355,0.00357833,5.7904e-11,3.1686e-10,0.00203297,0.000144044,6.80229e-7,0.00090089
US-TX,2021-02,2.26873e-7,0.0000191195,0.0150941,1.25522e-9,7.65412e-10,0.00306643,0.000356888,1.37879e-7,0.0019598
US-UT,2021-02,3.38427e-7,0.0000234717,0.00627808,3.21564e-10,7.19289e-10,0.00259861,0.000549638,1.59145e-7,0.00175878
US-VA,2021-02,1.13694e-7,0.0000975127,0.00174003,8.38286e-11,7.67991e-10,0.00375144,0.000248468,0.00000326763,0.00348192
US-VT,2021-02,5.18858e-7,0.000882587,0.0293397,1.41687e-9,6.8219e-9,0.03665,0.00177511,0.0000298084,0.0306749
US-WA,2021-02,1.22067e-7,0.0000646154,0.0261469,9.4459e-10,1.42819e-9,0.00939552,0.000700571,0.00000104249,0.00288897
US-WI,2021-02,5.39461e-8,0.0000455076,0.00331777,2.10284e-10,4.31907e-10,0.00221624,0.000136931,0.0000014643,0.00173282
US-WV,2021-02,1.41722e-8,0.00000201152,0.00187438,1.33386e-10,8.11866e-11,0.000414662,0.0000331948,1.08251e-8,0.000182045
US-WY,2021-02,1.72661e-7,0.0000137849,0.0178538,1.51968e-9,7.39382e-10,0.00313666,0.000277553,1.82422e-10,0.00182792
CA-AB,2021-03,1.41172e-7,0.000186094,0.0105567,8.59757e-10,1.55422e-9,0.00785903,0.000361933,0.00000628654,0.00691588
CA-BC,2021-03,8.07969e-8,0.0000574024,0.0268069,5.3187e-10,1.43844e-9,0.0104801,0.00080083,5.66041e-7,0.00225703
CA-MB,2021-03,8.05737e-8,0.0000453499,0.028723,5.50523e-10,1.44112e-9,0.0107436,0.000844622,2.61523e-8,0.00186638
CA-NB,2021-03,9.31352e-8,0.000079697,0.0121052,6.9327e-10,9.55506e-10,0.00533231,0.000323307,0.00000235731,0.00322209
CA-NL,2021-03,6.31115e-8,0.0000511171,0.0264349,3.67497e-10,1.39467e-9,0.0105628,0.000816872,2.95705e-7,0.00189592
CA-NS,2021-03,1.50163e-7,0.000171562,0.0139741,1.03172e-9,1.58685e-9,0.00819133,0.000410715,0.00000563841,0.00656649
CA-NT,2021-03,8.5193e-8,0.000140997,0.0136772,4.21363e-10,1.42622e-9,0.00866369,0.000499428,0.00000430739,0.0049858
CA-NU,2021-03,6.22526e-8,0.000208373,0.00106348,7.52218e-11,1.34881e-9,0.00711581,0.000245552,0.00000734061,0.00695154
CA-ON,2021-03,2.23362e-7,0.0000414656,0.0184171,9.95537e-10,1.07714e-9,0.00573732,0.00055986,5.86359e-7,0.0024683
CA-PE,2021-03,6.74508e-7,0.0000541729,0.0742443,6.50815e-9,2.97404e-9,0.0123794,0.00103069,5.57628e-8,0.00752996
CA-QC,2021-03,1.04569e-7,0.0000466284,0.0304504,7.95065e-10,1.50333e-9,0.0107881,0.000848065,6.94883e-8,0.00212857
CA-SK,2021-03,8.57208e-8,0.000177572,0.0078848,3.68386e-10,1.41817e-9,0.00786231,0.000365801,0.00000594667,0.00617342
CA-YT,2021-03,6.06969e-8,0.0000541118,0.0257611,3.37649e-10,1.38758e-9,0.0104898,0.000805133,4.31317e-7,0.00197037
US-AK,2021-03,3.243e-8,0.0000265766,0.00824094,2.20302e-10,4.94223e-10,0.00336955,0.000243671,5.15061e-7,0.00104214
US-AL,2021-03,4.30753e-8,0.0000729611,0.00336204,6.92736e-11,6.10915e-10,0.00350767,0.000192214,0.00000237815,0.00249584
US-AR,2021-03,5.97706e-8,0.0000364315,0.00285918,6.19897e-11,3.91308e-10,0.00215696,0.000173756,0.00000107605,0.00134953
US-AZ,2021-03,4.01084e-7,0.0000302594,0.00864548,3.61118e-10,9.19951e-10,0.00366165,0.000697352,1.8921e-7,0.00214132
US-CA,2021-03,0.00000120314,0.00014725,0.0240207,1.24649e-9,2.99109e-9,0.0116888,0.00201959,0.00000279962,0.00838393
US-CO,2021-03,3.39534e-7,0.0000320296,0.0249162,2.02906e-9,1.23478e-9,0.00515577,0.000557902,2.6853e-7,0.00313593
US-CT,2021-03,5.24272e-8,0.0000445078,0.00103326,4.15879e-11,3.60335e-10,0.00179253,0.0001204,0.00000147765,0.00159133
US-DC,2021-03,5.27587e-7,0.000591103,0.00760995,3.90711e-10,4.37523e-9,0.0217926,0.00124174,0.0000201493,0.0206557
US-DE,2021-03,1.40516e-7,0.0000750898,0.00208909,1.01892e-10,6.74676e-10,0.0031233,0.000271762,0.00000241701,0.00282968
US-FL,2021-03,2.37378e-7,0.0000595841,0.00322337,1.32987e-10,7.30925e-10,0.00305548,0.000412509,0.0000016747,0.00257335
US-GA,2021-03,3.03746e-7,0.00016519,0.00531917,2.01773e-10,1.51177e-9,0.0071944,0.000620763,0.00000526671,0.00619138
US-HI,2021-03,3.41636e-7,0.000101929,0.00999297,6.60394e-10,1.28567e-9,0.00564154,0.000613175,0.00000292038,0.0045278
US-IA,2021-03,5.01343e-7,0.000046409,0.053748,4.6726e-9,2.21752e-9,0.00931852,0.000781876,2.57289e-7,0.00568776
US-ID,2021-03,3.46123e-7,0.000106454,0.0281833,1.33178e-9,1.94458e-9,0.0107207,0.000959447,0.00000231989,0.00504466
US-IL,2021-03,1.22981e-7,0.0000150043,0.0125791,1.09514e-9,5.4985e-10,0.00231914,0.000193003,2.01396e-7,0.00148011
US-IN,2021-03,1.32756e-7,0.0000226858,0.0107191,9.04709e-10,5.64131e-10,0.00241014,0.000218374,4.70566e-7,0.00162874
US-KS,2021-03,3.6308e-7,0.0000304789,0.0397748,3.48447e-9,1.60432e-9,0.00668764,0.000556256,7.83545e-8,0.00408385
US-KY,2021-03,1.28055e-8,0.0000194247,0.00173375,2.88668e-11,1.96648e-10,0.00121823,0.0000754174,5.84759e-7,0.000669575
US-LA,2021-03,3.08508e-8,0.0000699357,0.00084582,3.45338e-11,4.82205e-10,0.00255535,0.000107559,0.00000242458,0.00236034
US-MA,2021-03,7.88417e-7,0.00019578,0.0130383,5.63364e-10,2.48907e-9,0.0106134,0.00139967,0.00000540976,0.0085498
US-MD,2021-03,1.56813e-7,0.0000454442,0.00680185,2.66215e-10,6.79271e-10,0.00346774,0.000361616,0.00000113298,0.00199373
US-ME,2021-03,4.46639e-7,0.000507505,0.0354412,2.49916e-9,4.55263e-9,0.0235487,0.00122232,0.0000167304,0.0190744
US-MI,2021-03,1.10941e-7,0.000058699,0.00854341,7.14267e-10,7.00009e-10,0.00328179,0.000213515,0.00000181644,0.00262247
US-MN,2021-03,4.12096e-7,0.000081767,0.0227952,1.82827e-9,1.56241e-9,0.00663087,0.000692932,0.0000019647,0.00479262
US-MO,2021-03,1.05343e-7,0.0000138477,0.0111831,9.17115e-10,4.97349e-10,0.00222772,0.000185811,1.70666e-7,0.00128242
US-MS,2021-03,6.08192e-8,0.0000669326,0.000875817,4.47865e-11,4.9711e-10,0.00247259,0.000142282,0.0000022795,0.00234179
US-MT,2021-03,1.1827e-7,0.0000267378,0.0200693,9.89372e-10,9.40197e-10,0.0057675,0.00046361,9.89298e-8,0.00172407
US-NC,2021-03,4.73751e-7,0.0000713524,0.0087397,3.17538e-10,1.25895e-9,0.00524703,0.000841567,0.00000152694,0.00361569
