"country","year","adpe","ap","ctue","ctuh-c","ctuh-nc","gwp","ir","pm","wu"
"BT","2020","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"BO","2020","4,985968575815098e-7","0,0001644239067009572","0,03088342184194044","6,819613158733304e-10","2,6871769256681862e-9","0,015564399250470188","0,0015073671947104094","0,0000036426349430873065","0,006806548498132482"
"BA","2020","8,588008047218456e-8","0,00004484151150377463","0,02925443330473432","6,09351854509078e-10","1,4554220832532123e-9","0,010769948139327334","0,0008478177332189373","8,028442576046703e-10","0,0019011153508577499"
"BW","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"BR","2020","2,646017091304246e-7","0,00010108237328727913","0,033350767353737536","1,122256082951734e-9","2,069732975202128e-9","0,012942155708452674","0,0010790618170549214","0,0000017988294178308776","0,004491539574415892"
"BN","2020","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"BG","2020","0,0000015400328489913788","0,00020732952465562983","0,049439223673457953","2,5496496544870107e-9","4,53922481461909e-9","0,019924934739046333","0,002856108286274433","0,000003630763194358457","0,011900795905951339"
"BF","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"BI","2020","6,06e-8","0,0000445","0,027299999999999994","3,5400000000000007e-10","1,3899999999999997e-9","0,010700000000000001","0,0008400000000000004","8,070000000000001e-10","0,00166"
"CV","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"KH","2020","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"CM","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"CA","2020","1,6185214808670604e-7","0,00010373399381821126","0,031206534567375654","9,031029747821029e-10","1,9215696173536523e-9","0,012717021388883976","0,0009532239634538965","0,000002045958583001514","0,004189294165772289"
"KY","2020","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"CF","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"TD","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"CL","2020","0,00000135835431032146","0,0002340580772512776","0,043555260882394725","1,8977383701824583e-9","4,3701521215086515e-9","0,020194519047182665","0,0026746462249223105","0,000004836400833464925","0,011905826093095663"
"CN","2020","9,423348911711671e-7","0,00021318308413525823","0,04346401983505058","2,1735362615148926e-9","3,7280483776274735e-9","0,01826824812289612","0,00201445437185104","0,000004830544091094577","0,010431644840346657"
"CO","2020","8,412556811145167e-8","0,00005141893124664546","0,027442817989384253","3,6528148330620785e-10","1,4616167282313785e-9","0,010975787604439763","0,0008768055594094473","2,1299910933497378e-7","0,0019477167682806192"
"KM","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"CD","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"CG","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"CK","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"CR","2020","1,5936038172746416e-7","0,00006041770941455101","0,03437407041272505","1,2920993894907494e-9","1,7204673842140843e-9","0,011406624846410201","0,0008841682730988319","5,235549867923816e-7","0,0030359917448282213"
"CI","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"HR","2020","5,1344683859849e-7","0,0002330940215298903","0,04047149355251257","2,1060138283314648e-9","3,2575921495164753e-9","0,017526899322358017","0,0013939809368546253","0,000006287268478186309","0,010022869441168121"
"CU","2020","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"CY","2020","0,000003366705656484583","0,00018791968624610176","0,07311241024671812","4,456138107575269e-9","7,097718998007763e-9","0,02488816417428583","0,0053389791700463735","1,490166705358309e-9","0,01684674603647113"
"CZ","2020","0,00000186008551468697","0,0008889969152538583","0,03984032784461248","1,8595197710109826e-9","8,710823450456242e-9","0,041022937234611","0,0037239880613964306","0,000027768699584447863","0,03433775607874233"
"DK","2020","9,906499369986618e-7","0,0003820308780465814","0,060973437475981156","4,8153037227848145e-9","5,046553912780488e-9","0,023193010130734413","0,0018539116371917256","0,000011207524692519814","0,0177939108725861"
"DJ","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"DM","2020","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"DO","2020","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"EC","2020","7,791186099296947e-8","0,00008910259093616409","0,027253431312413087","3,931583823764799e-10","1,6678864101506766e-9","0,012063057541910635","0,0008815147128584957","0,0000015967927827520193","0,003175818492606264"
"EG","2020","0,000001989435212630513","0,00013327200250744202","0,0431967972297029","1,2349326285044346e-9","4,572931759924781e-9","0,019237830422244927","0,0036442664775992745","1,2689001981574348e-9","0,009676272580551303"
"SV","2020","0,0000010915022230095765","0,0005565572456700019","0,031852257996055185","8,846391214280319e-10","5,703939978224938e-9","0,02892705623569704","0,0025439796438728023","0,000016895002646391993","0,021077012865616047"
"GQ","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"ER","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"EE","2020","0,0000010018692457712904","0,0006497041928308255","0,04857830023059736","3,421491001401993e-9","6,4009712934529495e-9","0,031204020233364688","0,0021561151117632303","0,000020746170502926466","0,025585125888200996"
"SZ","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"ET","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"FK","2020","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"FO","2020","5,28991569767442e-7","0,0002938333212209303","0,04453909883720931","2,7448226744186034e-9","3,6932594476744193e-9","0,01931547965116279","0,0013699927325581396","0,000008546262313590114","0,012459011627906974"
"FJ","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"FI","2020","5,319410319507473e-7","0,0006528765140464106","0,036242369915253","2,052647311763972e-9","5,630547402559245e-9","0,029937636678958168","0,0016194405074555168","0,00002150605039452331","0,023667217879929963"
"FR","2020","9,229907603016762e-7","0,00014019234539356024","0,048057476840992014","2,736176043751165e-9","3,3581154541014983e-9","0,016019874863473272","0,0018864560826178075","0,0000022800009597321833","0,008390594005101719"
"GF","2020","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"PF","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"GA","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"GM","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"GE","2020","1,7428848694891994e-7","0,00006755136731059111","0,029602232224008224","6,20910639740343e-10","1,7025148386061035e-9","0,011711772611225432","0,000988241168411223","6,748131977280992e-7","0,002854846042552254"
"DE","2020","0,000001658066176519992","0,0005478339616867754","0,0586408622278646","4,199731217930727e-9","6,798662796866926e-9","0,03018840458472652","0,0029937598072331106","0,00001600474185612254","0,024341496484178955"
"GH","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"GI","2020","5,28991569767442e-7","0,0002938333212209303","0,04453909883720931","2,7448226744186034e-9","3,6932594476744193e-9","0,01931547965116279","0,0013699927325581396","0,000008546262313590114","0,012459011627906974"
"GR","2020","0,0000017334636546944587","0,00014831074279091238","0,06185801599071177","4,06654735262339e-9","4,643389923068989e-9","0,018678868773551075","0,0029389620364359717","0,0000013371573006430323","0,011451944676973885"
"GL","2020","5,536077551020407e-7","0,0002009807755102041","0,0415426530612245","2,1833591836734693e-9","3,140240816326531e-9","0,01670126530612245","0,00142994693877551","0,000005060147858367348","0,009125942857142856"
"GD","2020","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"GP","2020","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"GU","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"GT","2020","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"GN","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"GW","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"GY","2020","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"HT","2020","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"HN","2020","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"HK","2020","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"HU","2020","0,0000022247748619899567","0,0007222263887158696","0,049327725863339895","2,692986424241969e-9","8,360597168727124e-9","0,03718866919821604","0,00409224087736845","0,00002117905077565565","0,030335926612640857"
"IS","2020","5,28991569767442e-7","0,0002938333212209303","0,04453909883720931","2,7448226744186034e-9","3,6932594476744193e-9","0,01931547965116279","0,0013699927325581396","0,000008546262313590114","0,012459011627906974"
"IN","2020","0,0000013430247804197118","0,00023211340913012438","0,04507408281746752","2,1198384313341842e-9","4,364513332959744e-9","0,020073511117096886","0,002624955109336563","0,000004819423095622994","0,011954799337786698"
"ID","2020","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"IR","2020","6,06e-8","0,0000445","0,027299999999999994","3,5400000000000007e-10","1,3899999999999997e-9","0,010700000000000001","0,0008400000000000001","8,070000000000001e-10","0,00166"
"IQ","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"IE","2020","6,357617329062322e-7","0,00008957170770746","0,07035364494492405","6,014724047743363e-9","3,0703691527461976e-9","0,013399652090550856","0,0010523487533588942","0,0000013382280376471418","0,008258061977920067"
"IL","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"IT","2020","0,0000014811176515922519","0,000487871307235673","0,04396499867812594","2,196776887957097e-9","5,992799021304196e-9","0,02802082279303268","0,0029380035588726767","0,000013885856750908682","0,020639670062069067"
"JM","2020","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"JP","2020","0,000002390721197033089","0,00048580046145296594","0,046865176141012994","1,90958582415497e-9","7,1658011475569235e-9","0,030805842404177695","0,00432268823667725","0,000012203191791937399","0,022523789145849165"
"JO","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"KZ","2020","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"KE","2020","3,2921462427011887e-7","0,00009732527898433298","0,03884189616454551","1,838337383246637e-9","2,218343515078379e-9","0,0129801045925435","0,0010894977254072003","0,0000016383098337995538","0,0049997443580132375"
"KI","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"KP","2020","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"XK","2020","5,28991569767442e-7","0,0002938333212209303","0,04453909883720931","2,7448226744186034e-9","3,6932594476744193e-9","0,01931547965116279","0,0013699927325581396","0,000008546262313590114","0,012459011627906974"
"KW","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"KG","2020","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"LA","2020","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"LV","2020","3,819892695939238e-7","0,0004290964089923357","0,030972140980029705","1,132202642581e-9","4,067768891279138e-9","0,022955718399943866","0,0014021828937946573","0,000013519044781544367","0,015430106724024423"
"LB","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"LS","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"LR","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"LY","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"LT","2020","8,476004790678336e-7","0,00035792966922153165","0,049202641459850115","3,2413414414113936e-9","4,537036429435389e-9","0,02215443480877012","0,001814665157914107","0,00001038600435700299","0,015623265139452844"
"LU","2020","0,0000010076257728461954","0,0004396320979456209","0,04549022394630415","2,706857714601755e-9","5,1474735713674054e-9","0,025093962965870492","0,0021524449879094633","0,000013013466160443551","0,018297562601073153"
"MO","2020","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"MG","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"MW","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"MY","2020","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"MV","2020","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"ML","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"MT","2020","1,6746213246164476e-7","0,000059062401743500505","0,009497659421205363","5,475046843605145e-10","8,337209425976745e-10","0,004163220186658245","0,00037429758832504406","0,0000015964193228843082","0,0026439392055615384"
"MQ","2020","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"MR","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"MU","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"MX","2020","0,0000014846030767356217","0,00010616252482200437","0,05330192464499752","3,0000481473981865e-9","3,949907968212794e-9","0,01674376356437677","0,002674754302360646","1,0475823518177357e-7","0,00878450776607026"
"MD","2020","7,873709248325914e-8","0,00005119959565292272","0,02788649413378108","4,3131298451851475e-10","1,4608401652344181e-9","0,010947786767645414","0,0008609609652740733","2,224294880863817e-7","0,001971975241782297"
"MN","2020","6,750000000000002e-7","0,00005279999999999999","0,07479999999999999","6,5600000000000005e-9","2,9800000000000005e-9","0,012399999999999996","0,0010299999999999999","7,059999999999999e-10","0,007519999999999999"
"ME","2020","3,513385542206646e-7","0,00009644299704187258","0,03877167773245469","1,8105130557095258e-9","2,2397878871989717e-9","0,013024888755573463","0,0011252381223757553","0,000001564593889179126","0,005004635713441299"
"MS","2020","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"MA","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"MZ","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"MM","2020","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"NA","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"NR","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"NP","2020","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"NL","2020","0,000001966772528465878","0,0006989549559704008","0,05827957698601494","4,113849813558973e-9","8,049626537585066e-9","0,03559919798265178","0,0035316840343836554","0,000020953230515446606","0,029920585782155316"
"NC","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"NZ","2020","1,118496830753265e-7","0,00006658794277907047","0,030663148065265444","8,158819484313758e-10","1,6361488176969541e-9","0,011475298913618074","0,0008721554243559018","7,716031280815258e-7","0,002806591257897908"
"NI","2020","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"NE","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"NG","2020","6,06e-8","0,0000445","0,027299999999999994","3,54e-10","1,3899999999999997e-9","0,0107","0,00084","8,070000000000001e-10","0,00166"
"NU","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"MK","2020","3,8312491743054537e-7","0,00012754265377180692","0,038238963448974615","1,7526749624966688e-9","2,4500582928939953e-9","0,01404273331626999","0,0011934627171989105","0,000002632905960966502","0,006051172334187151"
"NO","2020","9,880470288220859e-8","0,00004518241359271323","0,03023842879211913","7,379867439112519e-10","1,4895798386310805e-9","0,01081074161929945","0,000852114957835595","6,6104295315918744e-9","0,0020285107874323245"
"OM","2020","0,000005459999999999999","0,00029299999999999997","0,07179999999999999","2,820000000000001e-9","1,0300000000000001e-8","0,034600000000000006","0,008690000000000002","2,0999999999999998e-9","0,024100000000000007"
"PK","2020","2,2284096556163277e-7","0,000104757556723093","0,031063821241277764","8,380919314436783e-10","2,0014248472989226e-9","0,012941288242667374","0,0010519577719173797","0,000001969780068596761","0,00432284088948908"
"PS","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"PA","2020","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"PG","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"PY","2020","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"PE","2020","2,385905623395066e-7","0,00007382094418850736","0,031072963674196513","7,865906867501188e-10","1,8430215760861547e-9","0,012083845041447328","0,0010672711951802206","8,118361851462919e-7","0,003320610202760931"
"PH","2020","9,250291499002374e-7","0,00034686722148187765","0,03599212332168105","1,3151160998371076e-9","4,354959570760497e-9","0,02220986923577589","0,002150346760380857","0,000009614147525673541","0,014160489048163754"
"PL","2020","0,0000011326025667224655","0,0003163741707304393","0,06260976276816448","4,850307690638569e-9","4,872453864852969e-9","0,02169980136777036","0,002030815981408993","0,000008580113568617976","0,016018908741136196"
"PT","2020","7,290764571163339e-7","0,0003567149871745439","0,048841784443261156","3,279195261715388e-9","4,375914900799098e-9","0,02174783459504442","0,0016335080646834267","0,000010551357589020016","0,015329823457811614"
"PR","2020","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"QA","2020","0,0000023000000000000004","0,001704333333333333","0,03213333333333334","1,52e-9","1,3833333333333333e-8","0,0664","0,00479","0,000056600699999999995","0,061633333333333325"
"RE","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"RO","2020","5,671292254904613e-7","0,00011809779262558171","0,04321517322937487","2,298308081116716e-9","2,706839365135196e-9","0,014296580665842646","0,001398725300650396","0,000002038417580972576","0,006542127158133254"
"RU","2020","1,1575202572330061e-7","0,00005238810692029496","0,027976881335658222","4,174300876958055e-10","1,5154571628620714e-9","0,011098722405917923","0,000918147157260169","1,9994710148378727e-7","0,0020885261905996097"
"RW","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"SH","2020","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"KN","2020","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
