subdivision,period,adpe,ap,ctue,ctuh-c,ctuh-nc,gwp,ir,pm,wu
CA-PE,2021-05,6.788412896825548e-7,0.00006228302530767502,0.07603430290200924,2.96228319072053e-8,1.50361996145722e-8,0.01741621260847056,0.001105294572523892,1.7029027987428849e-7,0.00810437549515931
CA-NS,2021-05,3.7405552464335256e-7,0.0008036307316474494,0.16995095049005798,0.0000018998580737745437,9.919067398641767e-7,0.4215900623365762,0.00633505141815815,0.000013925474896771669,0.052855360366774136
CA-NB,2021-05,2.668878563401787e-7,0.00016149121627982528,0.05119584373040546,2.9464991659583645e-7,1.5673248125203158e-7,0.07172615970832245,0.008237588617811698,0.0000021562900921662413,0.07266324285828565
CA-QC,2021-05,9.773560226069078e-8,0.00005642371832469811,0.031958982879114736,2.941726628184002e-8,1.6458764736819703e-8,0.017005843242801553,0.0009332068846737971,2.1146031244793462e-7,0.002743196285591047
CA-ON,2021-05,4.1789202824453454e-7,0.00010470254029062775,0.041296698793067264,1.3733829747397807e-7,7.531989216792233e-8,0.03766337086980229,0.009521228651506872,0.0000010018456304472916,0.08388076083575492
CA-MB,2021-05,7.99175316026094e-8,0.00004764877435327168,0.029205289298015833,7.752763096623216e-9,5.201869845881039e-9,0.01231308655177867,0.0008671303322671682,5.3739334407537604e-8,0.002024514215350673
CA-SK,2021-05,3.446819079012047e-7,0.0009442528325158001,0.1898010720786204,0.0000022538080865650627,0.0000011767133554709033,0.49810337231999885,0.0073343667538337464,0.0000165266965867312,0.061580300418382486
CA-AB,2021-05,4.153570929318099e-7,0.000984897822965186,0.19907766054684586,0.000002351254304006358,0.0000012275144759141739,0.5193360667828578,0.007669719360321043,0.000017239303385095917,0.06454621918168918
CA-BC,2021-05,1.0039484561351843e-7,0.00013296671936481553,0.04411919185462865,2.2157629300476912e-7,1.1674269341503406e-7,0.05855802983249524,0.0014816910625588765,0.0000016223221427989007,0.007649403623779325
CA-YT,2021-05,7.806168122598289e-8,0.00010384724251641075,0.03792252717626382,1.4902111194308873e-7,7.893303558245362e-8,0.042854713367413366,0.0012680937721073018,0.0000010911645598862604,0.005601241436442718
CA-NT,2021-05,2.714128416622151e-7,0.0007017709309377215,0.14604988594666762,0.0000016461752964496205,8.597955723219854e-7,0.36668973918881476,0.005587364383709696,0.000012070520887027614,0.04543982707537987
CA-NU,2021-05,3.723894150417827e-7,0.0011041827298050137,0.2169719732590529,0.0000026548997604456827,0.0000013859701782729805,0.5848428412256267,0.00848388635097493,0.000019469834144846792,0.07203337047353761
CA-NL,2021-06,6.876795023000309e-8,0.0000617352690544466,0.0306392962548734,3.871080324577066e-8,2.1455917444400267e-8,0.020092386614079066,0.0009659789747849315,3.084580983043723e-7,0.002840622538930384
CA-PE,2021-06,6.799226917821657e-7,0.00006203042053421977,0.07600118618241726,2.6394103118438616e-8,1.3388921479686042e-8,0.01729100446922399,0.0011052923925793073,1.6039376187642013e-7,0.00809373901304173
CA-NS,2021-06,3.865409763512592e-7,0.0008148097867481447,0.17360532618073318,0.0000017154514730710665,8.987295290406034e-7,0.43066240430844627,0.006462192972778647,0.000013760405367921017,0.05408746483719637
CA-NB,2021-06,3.141646677521533e-7,0.00030670955044382773,0.07726974131702609,5.861717007217396e-7,3.09946159828502e-7,0.15133659610854422,0.009686548433007328,0.0000047003464926045,0.08613660460113304
CA-QC,2021-06,9.682474090224305e-8,0.00005494786444634463,0.031671234545376827,2.2972766674086668e-8,1.3138099613480147e-8,0.016248087241517273,0.0009230418785515925,1.7967586816476734e-7,0.0026463538581635694
CA-ON,2021-06,4.1611137809706114e-7,0.00017427658603751562,0.054182167155670084,2.7965116101834305e-7,1.499538592252417e-7,0.07636497459151245,0.009853645074843405,0.000002238546456225,0.08711868163941247
CA-MB,2021-06,7.661493966069388e-8,0.000047584266172330166,0.02894919487902093,6.878526547920868e-9,4.766061896177687e-9,0.012304253754165662,0.0008661475640670049,5.1993385132045284e-8,0.001993146377073571
CA-SK,2021-06,3.407985829350731e-7,0.0009323639880588861,0.18875450411355235,0.0000019791047679185796,0.0000010369320041563498,0.49519291453278075,0.007299946734687505,0.000015883396939079852,0.06126059618542396
CA-AB,2021-06,4.1049825145427667e-7,0.0009859901240559692,0.19993202997705972,0.0000020947399040970987,0.000001097444255312397,0.5236593121853508,0.00773247617501328,0.00001680988139502371,0.06506184777857436
CA-BC,2021-06,9.762039440646439e-8,0.00012384707115791846,0.04259457555548961,1.769125495527025e-7,9.375805605689967e-8,0.05393541296473416,0.0014202820997991352,0.0000014170261560254857,0.007086733809295301
CA-YT,2021-06,7.067616892012513e-8,0.00007869351866678824,0.03346421369827435,7.657423733372973e-8,4.128036503900998e-8,0.029362152020910547,0.0010886347506740457,6.126527182963027e-7,0.003949148515261126
CA-NT,2021-06,2.777746051560441e-7,0.000704053564481644,0.1476536508701534,0.0000014698052689677596,7.70389645606766e-7,0.3705088958733085,0.005643927594910177,0.000011795002096785778,0.04598639944575471
CA-NU,2021-06,3.7063828740157474e-7,0.0010966161417322834,0.21696953346456693,0.0000023456096259842524,0.0000012287950344488188,0.5849243602362205,0.008490357283464567,0.000018826970014763777,0.07209586614173227
CA-NL,2021-07,6.562192565648873e-8,0.0000516284417505481,0.028803505562498413,1.615946500454136e-8,9.654347364258508e-9,0.014571523745197533,0.0008923460413318467,1.277254393784355e-7,0.002162123986242669
CA-PE,2021-07,6.811928393362831e-7,0.0000618766698779081,0.07597037835335181,2.5881823253329078e-8,1.3123235891619633e-8,0.017172361566198835,0.0011055551835408989,1.5662365547939921e-7,0.008084200073126959
CA-NS,2021-07,3.8788503358855147e-7,0.00094404315735331,0.19399143698247298,0.000002000998738518814,0.0000010483186916588433,0.5006642128024877,0.007380601066083268,0.00001609119940870738,0.06236699293059486
CA-NB,2021-07,3.221303577500954e-7,0.0003355665395698516,0.08192697362489099,6.496590488896015e-7,3.43294780589807e-7,0.16678958601104424,0.010190136601372315,0.000005222070245005177,0.09087203345141714
CA-QC,2021-07,8.913914505683568e-8,0.000056159068117841956,0.03125438878545172,2.5761336574019828e-8,1.4621471606464349e-8,0.016931269955969566,0.0009303273681627658,2.0319447169100707e-7,0.0026541592562345884
CA-ON,2021-07,3.891494097568955e-7,0.00015208673538859942,0.0491618062116256,2.311236480372445e-7,1.2462290571964392e-7,0.06439556087104076,0.009806663644654495,0.0000018542207115137605,0.0867475408593194
CA-MB,2021-07,7.54965098891194e-8,0.00004824611471481715,0.028959305378328165,8.35644030961882e-9,5.5438230772526785e-9,0.012666646542470706,0.0008707498102596886,6.411461636975916e-8,0.0020248636532690513
CA-SK,2021-07,3.453929080163931e-7,0.0009663692778367332,0.19427784955591731,0.000002051617435331103,0.0000010749469716546848,0.5130484550433022,0.007532761628841484,0.00001650249341838664,0.06343033915167826
CA-AB,2021-07,4.0004826227991663e-7,0.0010058263757884865,0.20229978129595066,0.0000021359958799154067,0.0000011191200141413467,0.5338506763526155,0.007856666280898532,0.0000171802258416825,0.06620891359111836
CA-BC,2021-07,9.94469460134093e-8,0.00014125048912127635,0.04546502177941823,2.1541892758158087e-7,1.1392472157217023e-7,0.06337319209216263,0.0015447095661981253,0.0000017302296977052841,0.008217168430535696
CA-YT,2021-07,7.392482803762164e-8,0.00008973712921022258,0.03544713964915316,1.0102724504034117e-7,5.408036826460238e-8,0.035354272177321344,0.0011682557070980708,8.107383694000825e-7,0.004685726446477529
CA-NT,2021-07,2.662195381842572e-7,0.0006693094013675967,0.14116797227212854,0.000001390095578846506,7.287100452946808e-7,0.35106097313431556,0.005381856432132402,0.000011180015403755482,0.04360965194877238
CA-NU,2021-07,3.71011811023622e-7,0.0010983326771653544,0.21709369685039373,0.000002345612357283465,0.0000012288514419291339,0.5850396653543307,0.008486961614173229,0.00001886876255413386,0.07214655511811026
CA-NL,2021-08,6.563941488612637e-8,0.0000571783202955559,0.029687240633862265,2.491121198824509e-8,1.4294440996243073e-8,0.017625203000024087,0.0009326916496946739,2.2355895184863355e-7,0.002522464207934344
CA-PE,2021-08,6.831102623750687e-7,0.00006487590206692705,0.07636037641410784,2.8952622271106255e-8,1.479101924719825e-8,0.018771273843121928,0.001130781421397694,2.046420074741517e-7,0.008273168804430882
CA-NS,2021-08,3.863590393951344e-7,0.0009822104347740736,0.20033403737955713,0.0000018174063374672657,9.563517703425224e-7,0.5231177319374122,0.007685695798894125,0.000016487140493822508,0.0650423759383821
CA-NB,2021-08,3.3828625488077796e-7,0.0003539347811058019,0.0853758960023849,6.017661450375585e-7,3.1973884664356475e-7,0.17715073937968254,0.010864899829019316,0.0000054560813895714655,0.09728256783538411
CA-QC,2021-08,8.639289913964829e-8,0.00005565277042178814,0.0309781900698824,2.1584363436710067e-8,1.2489334808923283e-8,0.01668688983406219,0.0009263947540402029,1.9144290537719748e-7,0.0026010093083713662
CA-ON,2021-08,4.0032628266656395e-7,0.00024598908431671735,0.06564084672450099,3.8309337297056426e-7,2.048508745972089e-7,0.11607979447723757,0.009844139281070627,0.000003471376378644445,0.08674538024583588
CA-MB,2021-08,8.318345704893337e-8,0.000047333568382011035,0.029371579615348732,5.422365487127898e-9,3.998804190942131e-9,0.012131953393102671,0.0008661752243762212,4.488818582505541e-8,0.0020311389234253133
CA-SK,2021-08,3.449727839469472e-7,0.0009556912746350889,0.1929842890617399,0.0000017665014110934433,9.296884379212758e-7,0.5087671518822585,0.007485747878419094,0.000016028285931955115,0.06296728123768026
CA-AB,2021-08,4.012350874211864e-7,0.0009816723396261207,0.19942857861534444,0.0000018142181382979664,9.547421019207713e-7,0.5223317600871882,0.0077087127925727405,0.000016459092824285763,0.064941127278923
CA-BC,2021-08,1.148628526175364e-7,0.00017722037744855645,0.052368172116672385,2.573668171039135e-7,1.3644415914498784e-7,0.08318031394986182,0.0018110787389130488,0.0000023320043706958726,0.010698015896248315
CA-YT,2021-08,7.421686626398348e-8,0.00009082708653262888,0.035662449351355895,9.016451718478039e-8,4.859717852208798e-8,0.03602721237181727,0.0011776837792141013,8.158970759245853e-7,0.004769907936742394
CA-NT,2021-08,2.738177195979348e-7,0.0007048265040430097,0.14766977524918534,0.0000012799077645660482,6.739252119204297e-7,0.3715573168105557,0.005660470803637288,0.000011612151673268754,0.046126551215566663
CA-NU,2021-08,3.690384122919334e-7,0.0010938642765685018,0.21671954417413572,0.0000020346703243704656,0.0000010706894195475886,0.5843918480580452,0.008488944088775074,0.000018463578390951774,0.07210315834400342
CA-NL,2021-09,7.036681921711829e-8,0.00006918006208821457,0.031928099056761985,5.468987746844592e-8,2.98279862515872e-8,0.024132946711068075,0.0010196725404687096,4.425693398096398e-7,0.003331780981229344
CA-PE,2021-09,6.794055341393604e-7,0.00005818710453830331,0.07548816262379605,1.7834037916608142e-8,8.90144329483792e-9,0.015214680515080927,0.0010757508698723427,9.269481120566901e-8,0.007854974317180928
CA-NS,2021-09,3.990218405615588e-7,0.0008958232168858458,0.18705775596795254,0.000001874605868279289,9.823205938186842e-7,0.47405403174062866,0.007038013878504478,0.000015238750871624047,0.05934022372335124
CA-NB,2021-09,3.2170544518786194e-7,0.000388278215279425,0.09196773775428724,7.58936329185715e-7,4.002027554036406e-7,0.1957891618664265,0.009386775079473062,0.000006167942890429811,0.08304072116160481
CA-QC,2021-09,9.969831831310181e-8,0.00005808167884514093,0.032377174196426495,2.9584103430704718e-8,1.6597055894553376e-8,0.01793570465799461,0.0009460878952813027,2.356693736358666e-7,0.0028718395608542456
CA-ON,2021-09,4.240831289653049e-7,0.0001252251881678181,0.04548582122889695,1.671659517504612e-7,9.123163298255711e-8,0.04911804896319103,0.009888896816063694,0.0000013530753008126906,0.08749662735430212
CA-MB,2021-09,9.139261712997443e-8,0.000049314644254420106,0.030322359436549165,1.03261785641952e-8,6.5336720864997164e-9,0.013176012168222504,0.0008818171012906768,7.954786900326569e-8,0.0022312981506092235
CA-SK,2021-09,3.445293375005597e-7,0.0009326003237190066,0.18873289032540905,0.000001956904612489444,0.0000010255826299881848,0.49438291301684095,0.0072914885126193684,0.00001591360148657724,0.06122979382725964
CA-AB,2021-09,4.176639513767612e-7,0.0009521006328966289,0.19501768243879364,0.0000019960300769572225,0.0000010460081586834723,0.5041981876508871,0.007475428362552189,0.00001622868756587072,0.06288718108110011
CA-BC,2021-09,1.1272295512555297e-7,0.00016214487300378658,0.04974982421578996,2.5921942785419493e-7,1.3685997585480708e-7,0.0746999986354026,0.0016980096851031603,0.0000021050092545872667,0.00967428947802975
CA-YT,2021-09,8.257635680454685e-8,0.00009160967171414515,0.03577492522080281,1.0333559659297194e-7,5.531233994110938e-8,0.036193338066729135,0.0011911530983254935,8.384327388976828e-7,0.00481859800319266
CA-NT,2021-09,2.7410430890676217e-7,0.0007222673325812003,0.150123458424189,0.0000014934374245592615,7.829883361404503e-7,0.3798148641602642,0.005764563849894366,0.000012144590323297629,0.04708018780183561
CA-NU,2021-09,3.7071018022406227e-7,0.0010979035557720407,0.21681197856794934,0.0000023216462055528497,0.0000012165836775450559,0.5845422308816365,0.008486213346322454,0.000018882242830004866,0.07209006332196784
CA-NL,2021-10,7.55250319035445e-8,0.000088673968922923,0.035296122559793544,1.8236650094497314e-7,9.537976430368408e-8,0.03458463720339797,0.0011585146338800563,8.679906571633277e-7,0.004605734169151695
CA-PE,2021-10,6.726843641216646e-7,0.00007883361439112262,0.07827122979756806,1.1354793093417119e-7,5.827898407660354e-8,0.026439517682956725,0.0012203417419854004,5.112309341310959e-7,0.009118855688762285
CA-NS,2021-10,4.032711446425361e-7,0.0009450702785556978,0.19320388042850198,0.0000037092672208856173,0.000001916541028343281,0.4974586894214709,0.007341696953092404,0.000017669757726520722,0.06204753075570712
CA-NB,2021-10,3.1473324665325667e-7,0.0004321029079408831,0.0978270730547061,0.000001600318428172209,8.293237809479183e-7,0.21830575399259425,0.009477327291291892,0.000007623674359795658,0.08367937516012837
CA-QC,2021-10,9.315402279730752e-8,0.00005651738504740088,0.03161561126838528,4.856050225298082e-8,2.6208359999362337e-8,0.017067277679347945,0.0009327477810832311,2.2910234675512108e-7,0.0027083323513258113
CA-ON,2021-10,3.6983703565331156e-7,0.00015722191391198494,0.051279446623220405,4.5253382973267573e-7,2.3707982375950794e-7,0.06743613383455753,0.0091686642766832,0.0000021529850972327088,0.08099082595697893
CA-MB,2021-10,9.571361987094415e-8,0.00005085147208083336,0.03092695277654337,2.5011065320652173e-8,1.4035786101292755e-8,0.013983456475330553,0.0008928402234712816,1.1668565677797599e-7,0.0023693674757805263
CA-SK,2021-10,3.6770486438472433e-7,0.0009628912594466037,0.1929589772339003,0.0000037839326397747813,0.000001955226008294591,0.5072100659271642,0.007465566512559545,0.000018027724452809677,0.06284059288028816
CA-AB,2021-10,4.318663997428428e-7,0.0009646035443554352,0.19645381149037972,0.0000037849725583974642,0.0000019556816144848114,0.5075019645076758,0.007511104389304287,0.000018030581807191232,0.06334584149358792
CA-BC,2021-10,1.0776736639763339e-7,0.00014431400448186541,0.04635573820998667,4.1096309762869785e-7,2.1339093116580093e-7,0.06460266666841111,0.0015628499207841302,0.0000019564825505319564,0.008430400217450713
CA-YT,2021-10,8.364828512654066e-8,0.00010761120764112669,0.038561949683810985,2.5974838770379947e-7,1.353503819372571e-7,0.04475317035732132,0.001299020123507553,0.0000012367670171022852,0.00585418140026413
CA-NT,2021-10,2.8351372324682236e-7,0.0007178075716570813,0.14881328694786553,0.000002774790126744492,0.0000014340992978243816,0.3747702949554094,0.005694140318631268,0.00001321961564888196,0.0465176044112744
CA-NU,2021-10,3.8270123910050475e-7,0.0011050995869664984,0.2165579550252409,0.000004372061275814594,0.0000022589995089490587,0.5843259293253785,0.008479698026617714,0.000020831206521340063,0.07207145479577788
CA-NL,2021-11,7.643457321281933e-8,0.00009201595766406398,0.03587265153924979,2.0102995485885066e-7,1.0497739470795322e-7,0.036357414649630486,0.0011819952956699713,9.390770276928348e-7,0.0048227134340618
CA-PE,2021-11,6.708520051236301e-7,0.00007416052558087286,0.07766117043831323,9.701510790357964e-8,4.9709817996080925e-8,0.02395413480896297,0.001183131523922251,4.242576718711206e-7,0.008829411684510185
CA-NS,2021-11,4.020781122169453e-7,0.0008860140757735441,0.18371422433243462,0.0000035514732492309855,0.000001834289587059547,0.464818661169613,0.0069097842360746585,0.000016601328802698453,0.05820181788105037
CA-NB,2021-11,2.979871362526726e-7,0.0005700614116540928,0.12339787285597037,0.0000022204000991301563,0.0000011479807664656163,0.29366770667173087,0.006860505053421079,0.00001038001042737658,0.058257141921028495
CA-QC,2021-11,1.0075620752136449e-7,0.00005435254970238843,0.031843718301606434,4.021132677535976e-8,2.186716366137587e-8,0.015850888000249856,0.0009188544319501157,1.85410803566905e-7,0.0026350477944643664
CA-ON,2021-11,3.7329804147618443e-7,0.00018546174263646723,0.05746792184502339,5.843873895499329e-7,3.0485807332156366e-7,0.08292862158787533,0.008902699541111388,0.0000027286154976886223,0.07857797967762203
CA-MB,2021-11,9.554921640760984e-8,0.0000503692754950857,0.030839981957182672,2.3584931289995593e-8,1.3294616795488899e-8,0.01371910782748053,0.0008892760764185,1.078539189228838e-7,0.0023369251692818937
CA-SK,2021-11,3.681186249928854e-7,0.0009579187375143792,0.1920923416106702,0.0000038574088229664965,0.0000019923768844380763,0.5038575395086697,0.007417915277129581,0.00001803464719460856,0.06246129642478708
CA-AB,2021-11,4.303589978529631e-7,0.0009364746531081063,0.19268437867054705,0.0000037620627442690413,0.000001943017945397408,0.4917996510893746,0.0072876831475981825,0.00001758600871839122,0.06155987552789617
CA-BC,2021-11,1.0418076164506712e-7,0.00012559811665323429,0.043163990411829195,3.420529324228234e-7,1.777293867550065e-7,0.054412931123905536,0.0014273829299088583,0.000001597656218187471,0.0072003726367901085
CA-YT,2021-11,1.2533228815971996e-7,0.00025449060499354404,0.06472438036305395,8.873300014555e-7,4.592576878535725e-7,0.12409911697232402,0.002351108353886197,0.000004148195993917598,0.015584964406371542
CA-NT,2021-11,2.3433806099309845e-7,0.0005642897659073246,0.1211175950782158,0.0000021955774288590363,0.0000011345461919293303,0.29137095680431213,0.004581288607665816,0.000010264654437615138,0.03626227535022364
CA-NU,2021-11,3.8350730098916637e-7,0.001106571832312765,0.2165815280263778,0.000004487305760715969,0.000002317602063118229,0.5843330193122939,0.008477636363636364,0.00002098124162034857,0.07208341968911919
CA-NL,2021-12,7.49392827482242e-8,0.00008805111339157022,0.03526824828168224,9.869422749938985e-8,5.283665892215917e-8,0.03449167987343527,0.0011575153797865477,7.778725906759418e-7,0.004594721150110261
CA-PE,2021-12,6.736495363215274e-7,0.0000617128441328949,0.07600544399327003,2.665763138811731e-8,1.3511344513012008e-8,0.017266430250540643,0.0010953378380506218,1.5996316201271626e-7,0.008073066984417447
CA-NS,2021-12,3.7400672235024073e-7,0.0008462017978010249,0.17769884502895628,0.000001809616697986598,9.477712894390758e-7,0.44843518245546965,0.006695384494920899,0.000014293281087626176,0.05611170563572392
CA-NB,2021-12,3.1720714997842443e-7,0.0005348021839482808,0.11778569227603673,0.0000011085201599015798,5.823446272864123e-7,0.2771077519745658,0.00860542399057242,0.000008756447122462584,0.0750366734537636
CA-QC,2021-12,9.396531327303341e-8,0.000053775770482559046,0.03127076645541074,2.0672285631375903e-8,1.1937681620149698e-8,0.015625757885256,0.0009141040182260725,1.5892814560884048e-7,0.002547229732665704
CA-ON,2021-12,3.3701237190140944e-7,0.00017820509102547678,0.05667146177558104,3.0026056833898985e-7,1.6021546837749102e-7,0.08057530815638636,0.008813973078428735,0.000002365197710377735,0.07809931595018714
CA-MB,2021-12,8.524290257541842e-8,0.00004919558338956213,0.029895400563230437,1.0483466516519795e-8,6.626670596605016e-9,0.01315814341572954,0.0008791233197776091,7.899256125350428e-8,0.0021765722123309396
CA-SK,2021-12,3.533828772129996e-7,0.0009420128970434395,0.19116549596262308,0.000002026872614656054,0.0000010615777259063012,0.5009870915170267,0.007384598326876425,0.00001601433116011218,0.06210164262344764
CA-AB,2021-12,3.9824153003214653e-7,0.000981599802715098,0.20038939891293542,0.000002115147574478815,0.000001107695158982758,0.5223761429794369,0.007684993125079298,0.000016709726179405086,0.06500355749112319
CA-BC,2021-12,9.227895172785667e-8,0.00010704507170669943,0.039569639989313024,1.4134813101419913e-7,7.512140367382774e-8,0.04481502289722151,0.001298428194498425,0.0000011140322556125567,0.005969989118743051
CA-YT,2021-12,1.3721022978065252e-7,0.00030339552633205745,0.07401339378447354,5.851209624278579e-7,3.0733436346491106e-7,0.1521715556919504,0.0027257606104911414,0.000004622222864696591,0.019030436297294503
CA-NT,2021-12,2.2038413836054772e-7,0.0005561018509244843,0.12025314566851446,0.000001155749798552381,6.058584064127141e-7,0.29022477988139445,0.004568069982368786,0.0000091312185533721,0.03605957366755646
CA-NU,2021-12,3.7103285216525637e-7,0.0010946789447486315,0.21678735291189652,0.000002372426067695372,0.0000012424344698855155,0.5845694375311101,0.008488992533598807,0.000018747304056744655,0.07212075659532108
CA-NL,2022-01,7.788202436081412e-8,0.00009559095225977074,0.03674198633733805,1.6779318302493792e-7,8.828041499978388e-8,0.037961453582753976,0.0011899156651200746,9.409174632069582e-7,0.005021328246592448
CA-PE,2022-01,6.737733108883377e-7,0.00006279941169511514,0.07618847502327047,3.931151986306578e-8,1.9994417971776023e-8,0.01773214868809564,0.0010988889468255417,1.8493941907215847e-7,0.008126516776970825
CA-NS,2022-01,3.750653081603319e-7,0.0008979377793497284,0.18695930655717818,0.0000027964206221926637,0.0000014523041527545343,0.4659680341559215,0.006690703739982629,0.00001569823685501716,0.05803258886743284
CA-NB,2022-01,3.5295286721024365e-7,0.000706252539477309,0.14891065423076863,0.00000217105708242131,0.0000011290136320775052,0.3625617710262823,0.00920441138595035,0.000012189129023427902,0.08196075901751124
CA-QC,2022-01,8.965374365285497e-8,0.00005301222000303949,0.030837026656262378,2.7347157343035758e-8,1.532815089015954e-8,0.015124522070964026,0.0009040389984812699,1.508706575000196e-7,0.0024471179826292
CA-ON,2022-01,3.4709220995922345e-7,0.00023544962354906656,0.06648003911205236,6.224432446751029e-7,3.261540174236235e-7,0.10942544299216057,0.009023684620168029,0.0000034907294139983,0.0803197399972304
CA-MB,2022-01,8.760694296433047e-8,0.00005090818771267329,0.030351154743004767,2.0502693489698225e-8,1.1779683529607211e-8,0.014008497180718522,0.0008892968415635683,1.1251534804868178e-7,0.002297422443981428
CA-SK,2022-01,3.6352897694316893e-7,0.0009755936590802491,0.19827084323244767,0.0000030519064590837552,0.000001584996832969366,0.5075307661407281,0.007216800411766436,0.000017135001710634433,0.06279332731421965
CA-AB,2022-01,4.2753969843506687e-7,0.0009946045129043187,0.20547345295832847,0.000003111231364665264,0.0000016156639332512933,0.5172824895765117,0.0073674860845115075,0.00001746526315140857,0.06448053112790603
CA-BC,2022-01,9.579562754527897e-8,0.00011646170839236328,0.041406135518745404,2.3580619876116876e-7,1.2354643166548172e-7,0.04904754562846269,0.0013353279950199348,0.0000013221720797602602,0.006487875697566691
CA-YT,2022-01,1.3078094601884868e-7,0.00028290091575276457,0.07055929961563971,7.819988107073345e-7,4.0704312439605596e-7,0.13795152977679104,0.002470660044226467,0.000004390066919888738,0.017252486047147166
CA-NT,2022-01,2.6526233354287594e-7,0.0007032057163837212,0.14766946703194325,0.0000021597379619622923,0.000001122022984333997,0.36225760907488047,0.005347442767545202,0.000012126004214041839,0.04483923949611272
CA-NU,2022-01,3.879759590792839e-7,0.001159271611253197,0.2295821933503836,0.0000036554753145780047,0.0000018983008132992324,0.6057491048593351,0.008464112020460358,0.00002052583157544757,0.07457012787723787
CA-NL,2022-02,7.891985400904965e-8,0.00009825670524724055,0.03730038091598337,1.2474773044243178e-7,6.649116262405396e-8,0.039459966871819775,0.0012091940665508749,9.460347705244362e-7,0.0052069003788125495
CA-PE,2022-02,6.751735953560784e-7,0.00006160344986069591,0.07601740140357062,2.6753155374787887e-8,1.3567119917208404e-8,0.01707835271840689,0.0010924315757744202,1.545695196099033e-7,0.008055507173087308
CA-NS,2022-02,3.7989442648072864e-7,0.0008910299231525548,0.18709501624454045,0.0000019585806900835545,0.000001026139769996393,0.4634575138393668,0.0066605563327155485,0.000014878358660748449,0.05778213809956496
CA-NB,2022-02,3.4141781773042713e-7,0.0005779206184666739,0.12646639368813967,0.0000012362298642480979,6.496529903350541e-7,0.294437107705951,0.009437843390599535,0.000009391868062649392,0.08426459434910182
CA-QC,2022-02,9.404136390816655e-8,0.000053747447132487285,0.03128308515121824,2.1093565599692362e-8,1.2162621918596575e-8,0.015508842054223716,0.0009102630442773222,1.5607271153112762e-7,0.0025319297127079496
CA-ON,2022-02,3.6795079841023176e-7,0.00020324451262490736,0.061635325289903106,3.6304838677240694e-7,1.931466408466352e-7,0.09202061097077449,0.008871774248819065,0.0000027516440330053202,0.07876057500908681
CA-MB,2022-02,8.504298432498558e-8,0.000049376879797020565,0.02991910294075146,1.1154904234510816e-8,6.980871054780584e-9,0.013207058312263436,0.0008784478915333142,8.111921098731205e-8,0.002179664504723009
CA-SK,2022-02,3.551886634956431e-7,0.000958011675571629,0.19570287917617754,0.000002114265803425098,0.0000011077614892929776,0.4994462027824907,0.007113735530780522,0.00001606530804494059,0.061760640220112954
CA-AB,2022-02,4.230764905130455e-7,0.0010056751550727504,0.20744777634987632,0.0000022223129449767343,0.0000011642227685286826,0.5245017757263201,0.0074647818757802974,0.000016883315702486896,0.06525380716909512
CA-BC,2022-02,9.887714706429509e-8,0.00012586965126858357,0.04321332878272902,1.8840141074296425e-7,9.977647606589167e-8,0.054182202598491484,0.0014013343144949548,0.0000014289196385381442,0.0071187902483089115
CA-YT,2022-02,9.587327109777466e-8,0.00016063308554971112,0.04844678126266436,2.690253540242384e-7,1.4201754441083756e-7,0.0728222742839589,0.0016383182985191553,0.0000020428178632988246,0.009271733648816062
CA-NT,2022-02,2.6324716743601203e-7,0.0007138909187876956,0.14990653060922515,0.0000015498679683637115,8.123938461399573e-7,0.3689386056555603,0.005431826314666951,0.000011777037712138243,0.045604912816202596
CA-NU,2022-02,3.814827027027027e-7,0.0011571491891891894,0.22990572540540544,0.0000025762782918918926,0.0000013496518864864865,0.6062312432432434,0.008468851891891893,0.000019578928502702704,0.07456686486486487
CA-NL,2022-03,7.700517084011633e-8,0.00009207163134736522,0.03614320724854253,1.128387741344871e-7,6.021709850312913e-8,0.03607711668094628,0.0011656605948176947,8.435405626800141e-7,0.004791316426663764
CA-PE,2022-03,6.778167088443737e-7,0.00006113637317000173,0.07592992148892756,2.578762394547305e-8,1.3058581924040051e-8,0.01675929825941169,0.001092225950745852,1.4516496223856168e-7,0.008026698166399815
CA-NS,2022-03,3.8109235921940616e-7,0.000840860974533188,0.1787843054366893,0.0000018823706949014088,9.85519763059501e-7,0.4353146883442053,0.006301628227526796,0.000014097341761007002,0.054477546373727426
CA-NB,2022-03,3.164719773548547e-7,0.00046089011129896656,0.10505158022149638,9.864873031613397e-7,5.186854061600336e-7,0.23102612063287917,0.009008099517560972,0.000007388521965739819,0.08019628849175632
CA-QC,2022-03,9.720377486735622e-8,0.0000543196833534,0.031598858670049294,2.2817373255177005e-8,1.3049181653226543e-8,0.015785317929946082,0.0009147408767016501,1.6659319156927482e-7,0.002592706998672954
CA-ON,2022-03,3.8037928674586616e-7,0.00017183380333058928,0.05559946662415718,2.940110591236421e-7,1.5695179051146048e-7,0.07452418944008592,0.008689406842150813,0.000002195891458454005,0.07675460692166286
CA-MB,2022-03,8.404065053378443e-8,0.00004924198213057851,0.029820173297575525,1.1088082456888416e-8,6.944659214262347e-9,0.013132354919841119,0.0008772109116025833,7.956505628687687e-8,0.0021615998070004657
CA-SK,2022-03,3.545753785938522e-7,0.0009493714491122671,0.19382491845150593,0.000002139969890157987,0.0000011204295315293437,0.4934158233063004,0.007034588246098984,0.00001603245617869159,0.061031933108589946
